cycle1,cycle2,nll,acf,avg_rank,norm_prod
10,24,-496.9106891810053,-8.731434892895611e-08,47.0,0.5231869424442273
10,27,-463.6682921665706,-7.804632563182283e-06,46.5,0.6646156144307154
10,29,-446.2484221750183,-8.78806032104075e-05,44.5,0.7379492947005272
10,25,-446.5751173631119,-2.1356440015481184e-05,46.5,0.7372298990752502
10,30,-584.0545242989729,-1.27514624498411e-05,25.0,0.1522265552509667
10,32,-547.9328852217033,-4.861167307758242e-06,30.0,0.3059873169323938
10,33,-436.9075132980218,-3.4743207349699e-07,57.0,0.7785920603199658
10,35,-501.14448431423574,-0.000648559302629969,26.0,0.5006946060781918
10,31,-529.8898771054655,-1.1765393325374278e-06,36.0,0.3828029398705524
10,28,-397.2073631669123,-0.0001816936017245338,47.5,0.9452327659368831
10,26,-537.6098781252092,-4.865782537571214e-06,32.0,0.34992506246736116
10,34,-437.5811903177275,-3.2298288352532142e-06,53.0,0.7756939990408894
11,24,-597.8206095437898,-0.00014920518194836492,18.0,0.09346592195856647
10,36,-525.6245220219868,-7.565322653558665e-07,38.0,0.40096076251359036
11,26,-442.26349959560184,-2.4064954542842045e-06,53.5,0.7557727566335121
11,27,-424.9138586149324,-8.837113392097234e-07,58.5,0.8296376702067217
11,28,-506.1185539270286,-5.6310078561428983e-05,34.5,0.48362161578968943
11,25,-492.01163545745646,-0.00012477301460731455,35.0,0.5431143241662115
11,32,-499.4239988499782,-0.02130744139617618,17.5,0.36345600217575863
11,30,-464.5722054756225,-0.00050898030187158,35.5,0.6562482944008047
11,29,-423.65818608642786,-0.00010123343903693797,49.5,0.8338388940822765
11,31,-432.9145428900806,-0.00011501169577864947,46.5,0.7943433208314344
11,33,-561.9281276903826,-5.664775541054018e-08,35.5,0.24643559010015548
11,34,-516.3274334994517,-0.02077411614636816,15.0,0.31563531259689676
11,36,-512.9941757475001,-0.00040609144442162615,27.0,0.4522067129563955
12,24,-551.8524652982279,-1.2577098231771386e-07,35.0,0.2893231248419205
11,35,-594.163102786028,-0.07327105531077632,3.0,0.0
12,25,-489.401790369488,-0.001080403574351332,28.5,0.5469639287507985
12,29,-524.0261350186771,-5.44345143569824e-05,31.0,0.4074656218362631
12,26,-608.2470587692678,-0.003928310355633934,8.0,0.04663381199866053
12,31,-485.2598198725005,-3.673411533173814e-06,44.0,0.5727516814514604
12,33,-458.92176713880804,-0.0009465226844676953,35.5,0.676042887064279
12,27,-593.4200927860672,-0.004860782054565327,9.0,0.10493200606396996
12,28,-429.64359412580745,-0.0014638157051196214,38.5,0.7933426223439964
12,30,-547.634666682167,-0.0002440894890304725,20.5,0.30625337071317105
12,32,-539.6976512587873,-0.00017311909176237044,24.0,0.34025569966785485
13,24,-520.171320628336,-0.01030341602101909,16.5,0.3645288929931564
12,35,-546.2029784417093,-0.019643792271671977,10.5,0.22935706922302387
12,34,-557.7132564601624,-0.0005485885486460598,16.5,0.2623972900822948
12,36,-544.563018119796,-1.0182577617828762e-06,34.5,0.32034726852334755
13,28,-523.9708943598403,-0.008222476304534005,16.0,0.36221753088187186
13,25,-518.0753103619171,-0.019874232643791304,15.5,0.3156238828312178
13,30,-424.9272197972715,-0.00045881598595303396,43.0,0.8243959892991667
13,26,-469.3868901031733,-2.2185505837930834e-07,51.5,0.6403428191158074
13,27,-532.233730710655,-0.020113189725781414,11.5,0.27048837710950324
13,29,-488.52444887424224,-0.01802894402911933,23.0,0.4213661972350316
13,31,-484.65486039341414,-4.928412591734013e-06,43.0,0.5753167546383761
13,32,-468.85291744931374,-4.165014072432538e-08,55.0,0.6426172888493964
13,33,-470.11619023874454,-2.705180519508816e-08,54.5,0.6372401999590843
13,34,-384.8928133532995,-2.9109022584885867e-06,58.0,0.9999606413268407
13,35,-432.2084070102896,-0.0017507417274314682,37.0,0.7795161322237135
14,25,-479.77639641868836,-0.006324117294844922,26.5,0.5446690585228341
14,24,-514.7820098623881,-6.628107494459209e-05,32.5,0.44671243663824295
14,27,-495.83865703487163,-0.00020426440641862814,31.5,0.5262794952084138
13,36,-619.8234117157219,-0.02204701538981021,1.5,0.0
14,28,-521.0708704828185,-9.039219314274699e-06,33.5,0.4202960175742437
14,26,-583.7065936792014,-0.001308738658686737,13.0,0.1509881089864642
14,29,-597.4720463265254,-0.0011006002177856647,11.5,0.09371122844067646
14,30,-494.1243985859231,-0.004569538204856374,24.0,0.5016794647280788
14,31,-484.49433548937657,-5.886692152261908e-05,40.0,0.5755759443322911
14,32,-459.31830917634016,-0.0002970961415389438,38.0,0.6804322377957981
14,33,-443.2222915959481,-1.0884282818190313e-07,57.0,0.7517152904490613
14,34,-500.03413528641977,-5.407944459458364e-08,47.0,0.5098919982214566
14,35,-470.4459516491579,-0.0016140212852776064,29.5,0.6218305113152817
14,36,-443.81595795795806,-0.00018877398116711483,41.5,0.747259224441554
