date,trend,remainder,seasonal13,seasonal20,is_projected
2007-07-01,38.5999629106788,-1.59848749542802,-39.7878539034763,16.7863784882256,False
2007-08-01,38.4560025153425,-25.9246083289178,-8.49738770230116,5.96599351587643,False
2007-09-01,38.3120421200062,-20.2861114903688,32.2344844825173,-35.2604151121547,False
2007-10-01,38.1680817246699,-11.7834123320912,85.3658802601768,-43.7505496527555,False
2007-11-01,38.0241213293336,3.53817256144134,86.2431782965731,15.1945278126521,False
2007-12-01,37.9532261301957,19.5236717605231,36.3692316081902,23.1538705010911,False
2008-01-01,37.8823309310577,58.7354840669816,-8.87349455844576,29.2556795604064,False
2008-02-01,37.8114357319198,90.2028017385186,-28.2761437644195,13.2619062939813,False
2008-03-01,37.7405405327818,65.5663105685479,-24.113804042873,-25.1930470584567,False
2008-04-01,37.8307913764672,26.0938882857214,-8.57431104971678,-41.3503686124718,False
2008-05-01,37.9210422201525,-16.6605018825516,-8.38906594701417,-12.8714743905868,False
2008-06-01,38.0112930638378,-39.324254338722,-49.5041223699132,51.8170836447974,False
2008-07-01,38.1015439075232,-69.3588624946192,-64.1966340349558,96.4539526220518,False
2008-08-01,37.1009365957204,-71.8538795231902,-39.7878539034763,74.5407968309462,False
2008-09-01,36.1003292839175,-26.6012287916317,-8.49738770230116,2.99828721001534,False
2008-10-01,35.0997219721147,-21.7172884087748,32.2344844825173,-40.6169180458572,False
2008-11-01,34.0991146603119,-11.6358115355561,85.3658802601768,-62.8291833849327,False
2008-12-01,33.0266561194098,-6.73361268551729,86.2431782965731,-41.5362217304656,False
2009-01-01,31.9541975785077,8.68734111326002,36.3692316081902,-18.0107702999578,False
2009-02-01,30.8817390376055,40.0012734043629,-8.87349455844576,-8.0095178835226,False
2009-03-01,29.8092804967034,44.6804847794905,-28.2761437644195,16.7863784882256,False
2009-04-01,30.5348051369518,12.6130053900448,-24.113804042873,5.96599351587643,False
2009-05-01,31.2603297772001,16.5743963846713,-8.57431104971678,-35.2604151121547,False
2009-06-01,31.9858544174485,21.1537611823212,-8.38906594701417,-43.7505496527555,False
2009-07-01,32.7113790576969,1.59821549956429,-49.5041223699132,15.1945278126521,False
2009-08-01,33.4756037273819,7.56715980648294,-64.1966340349558,23.1538705010911,False
2009-09-01,34.2398283970669,-21.707654053997,-39.7878539034763,29.2556795604064,False
2009-10-01,35.0040530667519,-35.768571658432,-8.49738770230116,13.2619062939813,False
2009-11-01,35.7682777364369,-25.8097151604975,32.2344844825173,-25.1930470584567,False
2009-12-01,36.41265206427,-5.42816371197501,85.3658802601768,-41.3503686124718,False
2010-01-01,37.0570263921031,15.5712697019107,86.2431782965731,-12.8714743905868,False
2010-02-01,37.7014007199361,6.11228402707625,36.3692316081902,51.8170836447974,False
2010-03-01,38.3457750477692,-33.9262331113753,-8.87349455844576,96.4539526220518,False
2010-04-01,39.583444512679,-54.8480975792056,-28.2761437644195,74.5407968309462,False
2010-05-01,40.8211139775887,-16.7055971447311,-24.113804042873,2.99828721001534,False
2010-06-01,42.0587834424985,9.13244565307546,-8.57431104971678,-40.6169180458572,False
2010-07-01,43.2964529074082,27.9217964245385,-8.38906594701417,-62.8291833849327,False
2010-08-01,45.2040576901438,46.836286410235,-49.5041223699132,-41.5362217304656,False
2010-09-01,47.1116624728793,35.0957418620345,-64.1966340349558,-18.0107702999578,False
2010-10-01,49.0192672556148,-0.221895468615863,-39.7878539034763,-8.0095178835226,False
2010-11-01,50.9268720383503,-37.2158628242748,-8.49738770230116,16.7863784882256,False
2010-12-01,54.5946869590539,19.2048350425523,32.2344844825173,5.96599351587643,False
2011-01-01,58.2625018797576,9.63203297222022,85.3658802601768,-35.2604151121547,False
2011-02-01,61.9303168004612,-3.4229454442787,86.2431782965731,-43.7505496527555,False
2011-03-01,65.5981317211648,0.838108857992751,36.3692316081902,15.1945278126521,False
2011-04-01,67.0783177556519,-21.3586936982971,-8.87349455844576,23.1538705010911,False
2011-05-01,68.558503790139,-31.5380395861259,-28.2761437644195,29.2556795604064,False
2011-06-01,70.038689824626,-49.1867920757343,-24.113804042873,13.2619062939813,False
2011-07-01,71.5188758591131,-34.7515177509396,-8.57431104971678,-25.1930470584567,False
2011-08-01,71.6268459292042,-15.8874113697181,-8.38906594701417,-41.3503686124718,False
2011-09-01,71.7348159992953,5.64078076120475,-49.5041223699132,-12.8714743905868,False
2011-10-01,71.8427860693864,37.5367643207721,-64.1966340349558,51.8170836447974,False
2011-11-01,71.9507561394774,107.383145141947,-39.7878539034763,96.4539526220518,False
2011-12-01,72.2384935041352,130.71809736722,-8.49738770230116,74.5407968309462,False
2012-01-01,72.5262308687929,47.2409974386745,32.2344844825173,2.99828721001534,False
2012-02-01,72.8139682334506,16.4370695522299,85.3658802601768,-40.6169180458572,False
2012-03-01,73.1017055981083,-12.5157005097486,86.2431782965731,-62.8291833849327,False
2012-04-01,73.388425514375,-36.2214353920997,36.3692316081902,-41.5362217304656,False
2012-05-01,73.6751454306417,-39.7908805722381,-8.87349455844576,-18.0107702999578,False
2012-06-01,73.9618653469085,-35.6762036989663,-28.2761437644195,-8.0095178835226,False
