cycle1,cycle2,nll,acf,avg_rank,norm_prod
10,27,530.9956026168028,-1.3552668599420036e-09,26.5,0.11231817594535556
10,28,530.9018377908709,-4.670165894506446e-10,27.0,0.10831337034070732
10,24,543.0431326031794,-2.5364432481346206e-08,37.0,0.6268822973469731
10,26,539.8457342183196,-6.60818881301858e-10,33.5,0.4903176813042123
10,30,528.4906486435973,-7.640493103264234e-08,23.5,0.005328652054822197
10,33,542.5119901460805,-4.8124394974030524e-08,34.5,0.6041965621130146
10,32,542.8899072215107,-0.00043450055236115545,28.0,0.6199770275352302
10,34,547.5306753616185,-0.0489436003037967,30.0,0.7649146071130056
10,29,537.0309735104561,-1.658240986122358e-16,34.0,0.3700959490192444
10,25,537.6806673888143,-0.004110275002553125,14.5,0.3956558669211901
10,31,539.9825271646557,-4.4576165292373764e-05,27.0,0.4961306589450414
10,35,547.3777777843236,-0.0014313027980458924,34.0,0.8104640895554404
11,24,542.6621499896778,-1.9563206356757828e-07,33.5,0.6106099442349247
11,27,537.2873124581324,-0.00048032967591180405,18.5,0.3807994504926659
11,26,547.4109674060699,-0.06293446856117764,29.0,0.7449003288383783
11,25,542.6321917293528,-0.16419394211043076,15.5,0.47538617764391183
11,32,548.183174553255,-0.4155635744871691,26.5,0.37550993763416646
11,29,543.9539923952796,-1.1418004742175309e-05,34.5,0.6657760317127072
11,28,538.2782727720978,-0.001814983955735167,17.0,0.4223408212658211
11,30,539.4975375599422,-0.00024839459373171595,24.0,0.4752876845331807
11,33,535.8789589455849,-0.001041230000139443,16.0,0.3204447333954489
11,31,547.4097293221998,-0.2780790763705596,25.0,0.5105688350262695
11,35,548.6259006275595,-0.0031081948909632813,36.5,0.8617280517395464
11,34,550.8985427758194,-0.7469398101407849,29.5,0.0
12,24,541.6882519702916,-3.953344738482462e-06,30.0,0.5690107653332402
12,27,545.5928430639719,-2.1874674793289862e-12,48.5,0.7357834442844496
12,28,543.8665433919546,-0.0006248651542415566,29.0,0.6614973095113789
12,26,549.9072937584701,-0.0015715120962540813,40.0,0.9181229532808163
12,25,545.2612748758913,-2.9066105010089558e-11,45.0,0.7216217778781074
12,29,551.7789656773346,-3.877957513298883e-07,50.5,0.9999994808206151
12,30,543.4635749467492,-1.1363371485686284e-06,34.0,0.6448389234720988
12,34,549.1105714187609,-0.4318952804306774,27.5,0.3737099323575326
12,31,547.9945267308286,-0.08440431441870694,29.5,0.7436271163958871
12,32,550.7803362316076,-0.3707669028072082,31.0,0.4821381007777282
12,33,544.4328418540221,-7.300957766294155e-11,43.5,0.6862384313783215
12,35,551.1193792015548,-0.15639664307111265,33.5,0.7683437768948733
13,24,545.751542374263,-1.9301353823892537e-11,48.0,0.7425616780302919
13,25,545.42702729042,-4.5410861050551315e-05,36.0,0.7286569559950082
13,27,543.4546190784563,-0.00486226780030885,23.0,0.6402622390180233
13,26,538.5679517415986,-1.2135890278706996e-07,28.5,0.4357420219894292
13,30,538.3732180948548,-0.0004542413660539414,20.5,0.42716485761214434
13,28,543.4879762136925,-0.1381584807012087,19.5,0.5264158704560702
13,32,544.558045770664,-0.06720516979638705,23.5,0.6293612687143227
13,31,540.3729299990184,-0.001977755477270232,21.0,0.5114769424202487
13,29,545.4328025838685,-9.424485072856215e-05,36.0,0.7288559528556008
13,34,549.6181047333571,-0.42113510635880874,28.5,0.3959291454296445
13,33,545.6251580177762,-1.6768650967758654e-10,46.0,0.7371636537169859
13,35,549.8941091145147,-0.009660709859558846,36.0,0.9076030669259907
14,24,544.37656052229,-1.3736542538274755e-07,38.0,0.6838344639655878
14,26,547.6801093961858,-0.12166389334952622,28.5,0.6905653641416769
14,27,540.1264156496081,-0.025886918560548124,17.5,0.48489734724139083
14,25,546.9498667925126,-0.035211977438910996,28.5,0.7563251383878699
14,29,539.1727923634594,-3.0011519702262748e-12,35.5,0.4615755454741664
14,28,528.365888488966,-4.947965936177914e-07,20.5,0.0
14,31,536.9138829702545,-1.843203641465713e-15,33.0,0.36509487465129226
14,32,539.3521423809173,-1.0259082134479808e-11,35.5,0.4692357951674229
14,33,541.2260545587778,-0.00014913349732654038,27.0,0.5491631157368505
14,30,533.1032285905392,-1.2805826122519109e-08,26.5,0.202337351141005
14,35,548.4831125287376,-0.0003415662086440793,41.0,0.8588373293996246
14,34,548.2256053167603,-0.003346457810633508,35.0,0.8444315407524072
