date,observation,trend,seasonal,remainder,is_projected
2010-01-01,20,5.32419989884323,13.5906072589971,1.08519284215967,False
2010-02-01,15,5.27555079175848,9.12847913871825,0.595970069523268,False
2010-03-01,4,5.22690168467374,4.66634958071874,-5.89325126539248,False
2010-04-01,1,5.15574297473477,-4.3584718357774,0.202728861042634,False
2010-05-01,1,5.0845842647958,-5.58329246806265,1.49870820326686,False
2010-06-01,1,5.01610080883448,-5.62789668971644,1.61179588088196,False
2010-07-01,1,4.94761735287316,-6.07250117277349,2.12488381990033,False
2010-08-01,1,4.93516108941973,-5.90798799441428,1.97282690499454,False
2010-09-01,1,4.92270482596631,-5.74347481605506,1.82076999008875,False
2010-10-01,1,4.99855318845595,-3.44709342381552,-0.551459764640438,False
2010-11-01,1,5.0744015509456,-0.550715691223121,-3.52368585972248,False
2010-12-01,8,5.11605429808083,9.90600056765583,-7.02205486573666,False
2011-01-01,18,5.15770704521605,13.5906072589971,-0.74831430421315,False
2011-02-01,15,5.32665434140096,9.12847913871825,0.544866519880792,False
2011-03-01,15,5.49560163758587,4.66634958071874,4.83804878169539,False
2011-04-01,1,5.91582570430447,-4.3584718357774,-0.557353868527069,False
2011-05-01,1,6.33604977102308,-5.58329246806265,0.247242697039577,False
2011-06-01,1,6.65043692045908,-5.62789668971644,-0.0225402307426306,False
2011-07-01,1,6.96482406989507,-6.07250117277349,0.107677102878421,False
2011-08-01,1,7.06027434753611,-5.90798799441428,-0.152286353121836,False
2011-09-01,1,7.15572462517715,-5.74347481605506,-0.412249809122093,False
2011-10-01,8,7.1904765778503,-3.44709342381552,4.25661684596522,False
2011-11-01,9,7.22522853052345,-0.550715691223121,2.32548716069967,False
2011-12-01,14,7.23987402610024,9.90600056765583,-3.14587459375607,False
2012-01-01,14,7.25451952167702,13.5906072589971,-6.84512678067412,False
2012-02-01,20,7.16440998122063,9.12847913871825,3.70711088006113,False
2012-03-01,15,7.07430044076423,4.66634958071874,3.25934997851703,False
2012-04-01,2,6.92729121696927,-4.3584718357774,-0.568819381191866,False
2012-05-01,1,6.78028199317431,-5.58329246806265,-0.196989525111657,False
2012-06-01,1,6.76114056859524,-5.62789668971644,-0.13324387887879,False
2012-07-01,1,6.74199914401616,-6.07250117277349,0.330502028757336,False
2012-08-01,1,6.56904695792096,-5.90798799441428,0.33894103649332,False
2012-09-01,1,6.39609477182575,-5.74347481605506,0.347380044229304,False
2012-10-01,2,6.11096454586191,-3.44709342381552,-0.663871122046398,False
2012-11-01,2,5.82583431989808,-0.550715691223121,-3.27511862867495,False
2012-12-01,17,5.6777425774151,9.90600056765583,1.41625685492907,False
2013-01-01,28,5.52965083493212,13.5906072589971,8.87974190607078,False
2013-02-01,11,5.47343218352313,9.12847913871825,-3.60191132224138,False
2013-03-01,2,5.41721353211414,4.66634958071874,-8.08356311283288,False
2013-04-01,2,5.29786190745275,-4.3584718357774,1.06060992832465,False
2013-05-01,0,5.17851028279137,-5.58329246806265,0.404782185271283,False
2013-06-01,1,5.00304250659802,-5.62789668971644,1.62485418311842,False
2013-07-01,0,4.82757473040468,-6.07250117277349,1.24492644236882,False
2013-08-01,0,4.89033270502985,-5.90798799441428,1.01765528938442,False
2013-09-01,0,4.95309067965503,-5.74347481605506,0.790384136400029,False
2013-10-01,1,5.20109843982086,-3.44709342381552,-0.75400501600534,False
2013-11-01,2,5.44910619998668,-0.550715691223121,-2.89839050876356,False
2013-12-01,13,5.60929277528006,9.90600056765583,-2.51529334293589,False
2014-01-01,17,5.76947935057343,13.5906072589971,-2.36008660957053,False
2014-02-01,14,6.10197265726095,9.12847913871825,-1.2304517959792,False
2014-03-01,17,6.43446596394847,4.66634958071874,5.89918445533278,False
2014-04-01,3,7.67497926189981,-4.3584718357774,-0.316507426122403,False
2014-05-01,1,8.91549255985114,-5.58329246806265,-2.33220009178848,False
2014-06-01,1,10.408622499642,-5.62789668971644,-3.78072580992553,False
2014-07-01,1,11.9017524394328,-6.07250117277349,-4.82925126665932,False
2014-08-01,3,13.416879232941,-5.90798799441428,-4.50889123852673,False
2014-09-01,5,14.9320060264492,-5.74347481605506,-4.18853121039413,False
2014-10-01,9,16.503528854741,-3.44709342381552,-4.0564354309255,False
2014-11-01,23,18.0750516830328,-0.550715691223121,5.47566400819029,False
2014-12-01,39,19.730024125172,9.90600056765583,9.36397530717217,False
