date,observation,trend,seasonal13,seasonal28,remainder,is_projected,projection
2010-10-04,8.0,2.74129448295307,1.17322929148784,2.84327598682718,1.24220023873189,False,6.757799761268091
2010-11-04,9.0,2.73614357846099,0.798645038778405,2.13333909062547,3.33187229213513,False,5.6681277078648655
2010-12-04,5.0,2.73099267396891,0.182266567866706,0.315545961247674,1.77119479691671,False,3.22880520308329
2011-01-04,1.0,2.72584176947683,-1.76105323368016,-0.612809553962447,0.648021018165777,False,0.35197898183422316
2011-02-04,1.0,2.72069086498475,-1.62431423998974,-1.1396854305833,1.04330880558829,False,0.0
2011-03-04,0.0,2.71553996049266,-1.07007110846988,-0.605557877602451,-1.03991097442033,False,1.0399109744203292
2011-04-04,1.0,2.70761558079772,-1.56559806559594,0.0407080860796665,-0.182725601281444,False,1.1827256012814462
2011-05-04,2.0,2.69969120110277,-1.03381077809226,0.583247366542634,-0.249127789553151,False,2.249127789553144
2011-06-04,1.0,2.69176682140783,-0.790392750271288,-0.804728941682629,-0.0966451294539135,False,1.096645129453913
2011-07-04,0.0,2.68384244171288,0.804853238889935,-2.23698080578341,-1.25171487481941,False,1.2517148748194047
2011-08-04,1.0,2.67591806201794,1.05226046544967,-0.833322322794236,-1.89485620467337,False,2.8948562046733737
2011-09-04,2.0,2.65611834600928,2.21536957847482,-0.403016692591474,-2.46847123189263,False,4.468471231892626
2011-10-04,3.0,2.63631863000062,1.61861605093454,2.67488867517334,-3.9298233561085,False,6.9298233561085
2011-11-04,7.0,2.61651891399197,1.17322929148784,3.02396897137938,0.186282823140814,False,6.813717176859189
2011-12-04,5.0,2.59671919798331,0.798645038778405,0.825879122326315,0.77875664091197,False,4.22124335908803
2012-01-04,3.0,2.57691948197465,0.182266567866706,1.01420128580884,-0.773387335650197,False,3.773387335650196
2012-02-04,9.0,2.54811594810273,-1.76105323368016,3.08738116267066,5.12555612290677,False,3.87444387709323
2012-03-04,5.0,2.51931241423081,-1.62431423998974,0.0612330428049746,4.04376878295395,False,0.9562312170460445
2012-04-04,2.0,2.49050888035889,-1.07007110846988,-2.14454537892591,2.7241076070369,False,0.0
2012-05-04,1.0,2.46170534648697,-1.56559806559594,-0.738863595150101,0.842756314259072,False,0.15724368574092917
2012-06-04,0.0,2.43290181261505,-1.03381077809226,-1.94202040143449,0.5429293669117,False,0.0
2012-07-04,0.0,2.47081647592375,-0.790392750271288,-1.33069773701308,-0.349725988639383,False,0.34972598863938176
2012-08-04,0.0,2.50873113923245,0.804853238889935,-1.26353446776224,-2.05004991036014,False,2.050049910360145
2012-09-04,0.0,2.54664580254114,1.05226046544967,-1.59661214044627,-2.00229412754455,False,2.00229412754454
2012-10-04,0.0,2.58456046584984,2.21536957847482,-2.63688796040127,-2.16304208392339,False,2.16304208392339
2012-11-04,2.0,2.62247512915854,1.61861605093454,0.632129755681191,-2.87322093577427,False,4.87322093577427
2012-12-04,3.0,2.63519300097557,1.17322929148784,-0.753538968548794,-0.0548833239146149,False,3.054883323914616
2013-01-04,5.0,2.64791087279259,0.798645038778405,1.80700391435059,-0.253559825921587,False,5.2535598259215845
2013-02-04,4.0,2.66062874460962,0.182266567866706,2.84327598682718,-1.68617129930351,False,5.686171299303506
2013-03-04,2.0,2.67334661642664,-1.76105323368016,2.13333909062547,-1.04563247337196,False,3.04563247337195
2013-04-04,1.0,2.68606448824367,-1.62431423998974,0.315545961247674,-0.377296209501605,False,1.377296209501604
2013-05-04,4.0,2.67221807781569,-1.07007110846988,-0.612809553962447,3.01066258461664,False,0.989337415383363
2013-06-04,1.0,2.65837166738772,-1.56559806559594,-1.1396854305833,1.04691182879153,False,0.0
2013-07-04,1.0,2.64452525695974,-1.03381077809226,-0.605557877602451,-0.0051566012650314,False,1.0051566012650288
2013-08-04,0.0,2.63067884653176,-0.790392750271288,0.0407080860796665,-1.88099418234014,False,1.8809941823401384
2013-09-04,2.0,2.61683243610379,0.804853238889935,0.583247366542634,-2.00493304153636,False,4.0049330415363595
2013-10-04,3.0,2.65023439889656,1.05226046544967,-0.804728941682629,0.102234077336403,False,2.897765922663601
2013-11-04,5.0,2.68363636168932,2.21536957847482,-2.23698080578341,2.33797486561927,False,2.66202513438073
2013-12-04,8.0,2.71703832448209,1.61861605093454,-0.833322322794236,4.4976679473776,False,3.502332052622394
2014-01-04,4.0,2.75044028727486,1.17322929148784,-0.403016692591474,0.47934711382877,False,3.5206528861712263
2014-02-04,8.0,2.78384225006763,0.798645038778405,2.67488867517334,1.74262403598063,False,6.257375964019375
2014-03-04,11.0,2.79200865651982,0.182266567866706,3.02396897137938,5.00175580423409,False,5.998244195765906
2014-04-04,1.0,2.80017506297202,-1.76105323368016,0.825879122326315,-0.865000951618172,False,1.8650009516181747
2014-05-04,0.0,2.80834146942421,-1.62431423998974,1.01420128580884,-2.19822851524331,False,2.1982285152433105
2014-06-04,0.0,2.8165078758764,-1.07007110846988,3.08738116267066,-4.83381793007718,False,4.8338179300771795
2014-07-04,0.0,2.82467428232859,-1.56559806559594,0.0612330428049746,-1.32030925953763,False,1.3203092595376247
2014-08-04,0.0,2.83842119946055,-1.03381077809226,-2.14454537892591,0.339934957557618,False,0.0
2014-09-04,0.0,2.8521681165925,-0.790392750271288,-0.738863595150101,-1.32291177117111,False,1.322911771171111
2014-10-04,1.0,2.86591503372446,0.804853238889935,-1.94202040143449,-0.728747871179901,False,1.728747871179905
2014-11-04,1.0,2.87966195085641,1.05226046544967,-1.33069773701308,-1.601224679293,False,2.601224679293
