date,observation,trend,seasonal,remainder,is_projected
2009-01-01,1,1.09694719129807,3.09766640597076,-3.19461359726883,False
2009-02-01,1,1.07733749009284,-1.04728257714575,0.969945087052916,False
2009-03-01,0,1.05772778888761,-1.52556420849049,0.467836419602881,False
2009-04-01,0,1.04074619476472,-2.13931193031444,1.09856573554972,False
2009-05-01,0,1.02376460064184,-1.91972573910212,0.895961138460281,False
2009-06-01,1,1.03029842956204,-1.89180270386092,1.86150427429888,False
2009-07-01,0,1.03683225848223,-2.0305460717845,0.993713813302265,False
2009-08-01,0,1.05906819286721,-0.516140798207663,-0.542927394659551,False
2009-09-01,0,1.08130412725219,-1.16840319260312,0.0870990653509252,False
2009-10-01,1,1.07590517316282,0.380422192728547,-0.456327365891367,False
2009-11-01,2,1.07050621907345,6.76258544362691,-5.83309166270036,False
2009-12-01,1,1.20082934911805,1.99810234835066,-2.19893169746871,False
2010-01-01,5,1.33115247916265,3.09766640597076,0.571181114866584,False
2010-02-01,4,1.77771285905524,-1.04728257714575,3.26956971809052,False
2010-03-01,1,2.22427323894782,-1.52556420849049,0.301290969542671,False
2010-04-01,0,2.87850838642764,-2.13931193031444,-0.739196456113201,False
2010-05-01,0,3.53274353390747,-1.91972573910212,-1.61301779480534,False
2010-06-01,0,4.10675776222723,-1.89180270386092,-2.21495505836631,False
2010-07-01,0,4.68077199054699,-2.0305460717845,-2.65022591876249,False
2010-08-01,12,4.91004852056175,-0.516140798207663,7.60609227764591,False
2010-09-01,5,5.13932505057651,-1.16840319260312,1.02907814202661,False
2010-10-01,5,5.13700211748558,0.380422192728547,-0.517424310214126,False
2010-11-01,15,5.13467918439465,6.76258544362691,3.10273537197844,False
2010-12-01,9,4.89973593366325,1.99810234835066,2.10216171798609,False
2011-01-01,11,4.66479268293186,3.09766640597076,3.23754091109738,False
2011-02-01,1,4.21886966338207,-1.04728257714575,-2.17158708623632,False
2011-03-01,0,3.77294664383229,-1.52556420849049,-2.2473824353418,False
2011-04-01,0,3.45813912398239,-2.13931193031444,-1.31882719366794,False
2011-05-01,0,3.14333160413248,-1.91972573910212,-1.22360586503036,False
2011-06-01,0,3.12093296255204,-1.89180270386092,-1.22913025869112,False
2011-07-01,0,3.0985343209716,-2.0305460717845,-1.0679882491871,False
2011-08-01,0,3.24857093034108,-0.516140798207663,-2.73243013213342,False
2011-09-01,0,3.39860753971056,-1.16840319260312,-2.23020434710744,False
2011-10-01,6,3.53470417679639,0.380422192728547,2.08487363047506,False
2011-11-01,12,3.67080081388223,6.76258544362691,1.56661374249086,False
2011-12-01,11,3.69935767559586,1.99810234835066,5.30253997605349,False
2012-01-01,8,3.72791453730949,3.09766640597076,1.17441905671975,False
2012-02-01,4,3.63196796503842,-1.04728257714575,1.41531461210734,False
2012-03-01,0,3.53602139276735,-1.52556420849049,-2.01045718427686,False
2012-04-01,1,3.49133829563355,-2.13931193031444,-0.352026365319111,False
2012-05-01,0,3.44665519849976,-1.91972573910212,-1.52692945939764,False
2012-06-01,0,3.40708672255174,-1.89180270386092,-1.51528401869082,False
2012-07-01,0,3.36751824660372,-2.0305460717845,-1.33697217481922,False
2012-08-01,0,3.40223194246632,-0.516140798207663,-2.88609114425866,False
2012-09-01,0,3.43694563832893,-1.16840319260312,-2.26854244572581,False
2012-10-01,3,3.61277776071632,0.380422192728547,-0.993199953444872,False
2012-11-01,25,3.78860988310372,6.76258544362691,14.4488046732694,False
2012-12-01,4,4.01108959875511,1.99810234835066,-2.00919194710576,False
2013-01-01,3,4.23356931440649,3.09766640597076,-4.33123572037725,False
2013-02-01,0,4.24106353476254,-1.04728257714575,-3.19378095761679,False
2013-03-01,6,4.2485577551186,-1.52556420849049,3.27700645337189,False
2013-04-01,1,3.87011027703557,-2.13931193031444,-0.730798346721123,False
2013-05-01,4,3.49166279895253,-1.91972573910212,2.42806294014959,False
2013-06-01,3,3.04644425547716,-1.89180270386092,1.84535844838376,False
2013-07-01,2,2.60122571200179,-2.0305460717845,1.42932035978271,False
2013-08-01,0,2.34513555175771,-0.516140798207663,-1.82899475355005,False
2013-09-01,3,2.08904539151364,-1.16840319260312,2.07935780108948,False
2013-10-01,2,1.84159436594536,0.380422192728547,-0.222016558673909,False
2013-11-01,1,1.59414334037709,6.76258544362691,-7.356728784004,False
2013-12-01,1,1.44724821748328,1.99810234835066,-2.44535056583394,False
2014-01-01,7,1.30035309458948,3.09766640597076,2.60198049943976,False
2014-02-01,0,1.27784885265597,-1.04728257714575,-0.230566275510213,False
2014-03-01,0,1.25534461072245,-1.52556420849049,0.270219597768034,False
2014-04-01,1,1.00706466166277,-2.13931193031444,2.13224726865167,False
2014-05-01,0,0.758784712603093,-1.91972573910212,1.16094102649903,False
2014-06-01,0,0.465135383498671,-1.89180270386092,1.42666732036225,False
2014-07-01,1,0.171486054394249,-2.0305460717845,2.85906001739025,False
2014-08-01,0,-0.142699778389663,-0.516140798207663,0.658840576597326,False
2014-09-01,0,-0.456885611173575,-1.16840319260312,1.62528880377669,False
2014-10-01,0,-0.818617975370616,0.380422192728547,0.438195782642069,False
2014-11-01,0,-1.18035033956766,6.76258544362691,-5.58223510405925,False
2014-12-01,0,-1.58991606928403,1.99810234835066,-0.408186279066625,False
