date,observation,trend,seasonal11,seasonal27,remainder,is_projected,projection
2010-01-01,6.0,6.44502712937955,-11.9251632472517,7.97973317837292,3.50040293949922,False,2.499597060500771
2010-02-01,3.0,6.43994676750106,-4.99765552236118,8.30767605096487,-6.74996729610475,False,9.74996729610475
2010-03-01,4.0,6.43486640562257,3.06288068081063,-0.97331982997136,-4.52442725646184,False,8.52442725646184
2010-04-01,2.0,6.42978604374408,15.6739294682013,-10.0185569722901,-10.0851585396553,False,12.08515853965528
2010-05-01,2.0,6.42470568186559,15.371959519137,-15.5480311186311,-4.24863408237144,False,6.248634082371491
2010-06-01,0.0,6.4196253199871,-4.4398702205112,-6.80111743320319,4.82136233372728,False,0.0
2010-07-01,1.0,6.41882425908273,-16.4204688934791,8.61941196660344,2.38223266779294,False,0.0
2010-08-01,10.0,6.41802319817835,-4.49191382560421,4.12006731230739,3.95382331511848,False,6.04617668488153
2010-09-01,18.0,6.41722213727398,9.04582698528873,-3.25038445263835,5.78733533007564,False,12.212664669924362
2010-10-01,2.0,6.4164210763696,5.19086240940607,-13.1386977429975,3.53141425722185,False,0.0
2010-11-01,3.0,6.41562001546523,-6.07038643183185,-6.3673595310693,9.02212594743593,False,0.0
2010-12-01,4.0,6.44376123895239,-11.9251632472517,8.44173364477069,1.0396683635286,False,2.9603316364713796
2011-01-01,30.0,6.47190246243955,-4.99765552236118,20.4440690171154,8.08168404280626,False,21.91831595719377
2011-02-01,14.0,6.5000436859267,3.06288068081063,1.42531327980038,3.01176235346229,False,10.98823764653771
2011-03-01,4.0,6.52818490941386,15.6739294682013,-16.6243207846144,-1.57779359300082,False,5.5777935930007585
2011-04-01,1.0,6.55632613290102,15.371959519137,-16.0210927874138,-4.9071928646242,False,5.907192864624221
2011-05-01,1.0,6.5738341504047,-4.4398702205112,-0.454669187154337,-0.67929474273917,False,1.6792947427391622
2011-06-01,1.0,6.59134216790839,-16.4204688934791,8.99290286685594,1.83622385871476,False,0.0
2011-07-01,0.0,6.60885018541208,-4.49191382560421,-1.40524421971033,-0.711692140097531,False,0.7116921400975391
2011-08-01,1.0,6.62635820291576,9.04582698528873,-10.6976148876728,-3.9745703005317,False,4.97457030053169
2011-09-01,0.0,6.64386622041945,5.19086240940607,-6.0688891543569,-5.76583947546861,False,5.76583947546862
2011-10-01,0.0,6.46277620782629,-6.07038643183185,19.3162564997711,-19.7086462757655,False,19.708646275765542
2011-11-01,1.0,6.28168619523313,-11.9251632472517,10.2530960351618,-3.60961898314328,False,4.60961898314323
2011-12-01,11.0,6.10059618263998,-4.99765552236118,10.8831777670572,-0.986118427336026,False,11.986118427335999
2012-01-01,13.0,5.91950617004682,3.06288068081063,1.9795498151988,2.03806333394376,False,10.96193666605625
2012-02-01,30.0,5.73841615745366,15.6739294682013,-3.00392730067026,11.5915816750153,False,18.4084183249847
2012-03-01,30.0,5.67403500385116,15.371959519137,-0.389760955923952,9.3437664329358,False,20.65623356706421
2012-04-01,2.0,5.60965385024866,-4.4398702205112,7.97973317837292,-7.14951680811038,False,9.14951680811038
2012-05-01,0.0,5.54527269664616,-16.4204688934791,8.30767605096487,2.56752014586806,False,0.0
2012-06-01,1.0,5.48089154304366,-4.49191382560421,-0.97331982997136,0.984342112531913,False,0.01565788746809016
2012-07-01,13.0,5.41651038944116,9.04582698528873,-10.0185569722901,8.55621959756018,False,4.443780402439791
2012-08-01,2.0,5.56530927345172,5.19086240940607,-15.5480311186311,6.79185943577336,False,0.0
2012-09-01,0.0,5.71410815746229,-6.07038643183185,-6.80111743320319,7.15739570757275,False,0.0
2012-10-01,0.0,5.86290704147285,-11.9251632472517,8.61941196660344,-2.55715576082461,False,2.5571557608245907
2012-11-01,1.0,6.01170592548342,-4.99765552236118,4.12006731230739,-4.13411771542962,False,5.13411771542963
2012-12-01,0.0,6.16050480949398,3.06288068081063,-3.25038445263835,-5.97300103766625,False,5.9730010376662594
2013-01-01,5.0,6.18278334957287,15.6739294682013,-13.1386977429975,-3.71801507477669,False,8.71801507477667
2013-02-01,6.0,6.20506188965176,15.371959519137,-6.3673595310693,-9.20966187771945,False,15.209661877719459
2013-03-01,9.0,6.22734042973065,-4.4398702205112,8.44173364477069,-1.22920385399014,False,10.229203853990139
2013-04-01,2.0,6.24961896980954,-16.4204688934791,20.4440690171154,-8.27321909344582,False,10.273219093445839
2013-05-01,0.0,6.27189750988843,-4.49191382560421,1.42531327980038,-3.2052969640846,False,3.2052969640846003
2013-06-01,0.0,6.18663230705935,9.04582698528873,-16.6243207846144,1.39186149226629,False,0.0
2013-07-01,0.0,6.10136710423028,5.19086240940607,-16.0210927874138,4.72886327377746,False,0.0
2013-08-01,0.0,6.01610190140121,-6.07038643183185,-0.454669187154337,0.508953717584982,False,0.0
2013-09-01,1.0,5.93083669857214,-11.9251632472517,8.99290286685594,-1.99857631817639,False,2.998576318176381
2013-10-01,0.0,5.84557149574306,-4.99765552236118,-1.40524421971033,0.557328246328456,False,0.0
2013-11-01,2.0,5.81190813133821,3.06288068081063,-10.6976148876728,3.82282607552396,False,0.0
2013-12-01,21.0,5.77824476693337,15.6739294682013,-6.0688891543569,5.6167149192222,False,15.383285080777767
2014-01-01,60.0,5.74458140252852,15.371959519137,19.3162564997711,19.5672025785634,False,40.43279742143662
2014-02-01,15.0,5.71091803812367,-4.4398702205112,10.2530960351618,3.47585614722572,False,11.52414385277427
2014-03-01,1.0,5.67725467371882,-16.4204688934791,10.8831777670572,0.860036452703045,False,0.13996354729691962
