cycle1,cycle2,nll,acf,avg_rank,norm_prod
46,131,2143.5722158212484,-3.4968682446495647e-298,638.0,0.09628121211606284
46,129,2141.9442136984853,-7.694121197005489e-304,634.5,0.09098796175388656
46,133,2149.281989279263,-2.604706548020291e-290,654.5,0.11484584418993621
46,134,2147.1866020555663,-1.6493192818916234e-281,623.5,0.10803294817115913
46,136,2138.046244610103,-9.379193568388869e-266,550.5,0.07831419063262149
46,135,2145.6285551947576,-1.8480032482825658e-275,606.0,0.10296714881196306
46,137,2128.66534155687,-1.1565679011332428e-279,532.5,0.047813328385716045
46,138,2116.1318571086936,-6.271349175862493e-256,426.5,0.0070622322003854685
46,139,2137.8361961936566,-1.1307105893473988e-262,538.0,0.0776312438226129
46,140,2155.3420399922375,-1.5847425585362396e-248,581.5,0.13454936004089582
46,141,2159.8985192590208,-2.1967271609966464e-246,596.0,0.14936419669984016
46,142,2160.628361543325,-5.162972217290585e-252,614.0,0.15173718988068916
46,144,2162.2678449305104,-1.3339184268664948e-228,562.5,0.1570677701739585
46,143,2162.497447982528,-4.735448383395002e-245,606.0,0.15781429649677758
46,145,2161.101860769377,-2.1894228058530332e-216,528.0,0.15327671486947456
46,148,2162.1980314944167,-4.2670480290213974e-191,477.0,0.15684078030046839
46,147,2160.0091163328793,-2.1517196119907077e-194,475.0,0.14972378959782973
46,146,2159.1633140907197,-1.9393851866691038e-205,494.5,0.14697376675569584
46,149,2163.0416166657014,-2.0862930753458075e-186,463.5,0.15958359460703145
46,150,2167.3506243877896,-2.8891436652151937e-193,509.0,0.17359380771833405
46,151,2172.9532485261725,-4.441413531400273e-185,507.0,0.19181005684662156
46,152,2225.29436471224,-3.870096806559879e-181,704.0,0.3619908129616033
46,154,2180.9487922591425,-5.487860358391675e-182,592.5,0.21780659221262555
47,102,2178.1115556796503,-2.261797097006557e-134,344.0,0.20858166348434637
46,156,2195.015659316716,-2.4365526267675576e-178,671.5,0.26354329495157186
46,155,2234.8411275733174,-2.140669387590206e-180,713.0,0.3930309481465884
47,103,2178.882157371019,-7.776105057931482e-135,359.0,0.21108718090652698
47,104,2178.3053142987064,-9.395328997937072e-143,386.0,0.20921164600473324
46,153,2175.781775126104,-3.404357438641276e-172,482.5,0.20100666613856913
47,105,2180.250531870241,-3.052379590932033e-155,471.0,0.21553628371316685
47,108,2183.9496889421907,-1.0436363516340622e-180,630.0,0.2275636418087523
47,107,2182.6846985273787,-6.371127827744305e-169,563.0,0.22345067974455743
47,106,2181.2907657886894,-1.315025301558407e-167,537.0,0.21891847743919826
47,109,2178.68650197045,-1.561009279067147e-190,593.0,0.21045103123237022
47,110,2224.5215414949744,-2.7816949857723484e-211,788.0,0.3594780725188897
47,111,2226.6188561755152,-2.310202463055613e-219,812.0,0.36629723542853554
47,113,2212.4510040721193,-5.082324750109391e-228,814.5,0.3202321921285428
47,112,2218.8503117162354,-2.1315701634991833e-228,821.0,0.3410387605176584
47,116,2148.5363573744776,-1.7727136330900034e-228,495.0,0.1124215129836858
47,114,2156.9465116670335,-8.027546369505561e-224,527.0,0.13976610402111966
47,115,2198.6270996833855,-5.600841517172831e-217,783.5,0.27528545287726663
47,117,2142.60008796436,-1.029216294127088e-232,479.5,0.0931204569434443
47,119,2137.112549752094,-1.7607017338076964e-246,491.0,0.0752783956688349
47,118,2136.457338795103,-1.642490769104286e-235,456.0,0.0731480571472201
47,120,2135.4499531335014,-3.262681139156102e-259,515.0,0.06987266552237699
47,121,2135.4675300404633,-5.877098905385494e-271,548.5,0.06992981469180459
47,123,2136.4379688932504,-1.9562980920424577e-286,585.5,0.07308507827356638
47,122,2134.9581163020216,-3.220790097833587e-277,559.0,0.06827351804587167
47,124,2136.829176604301,-1.3147448682697331e-286,587.5,0.07435704243703524
47,127,2141.5381777072594,-3.2419363334148547e-284,607.5,0.08966778524578367
47,126,2138.8738707937505,-2.4238780635677268e-275,577.0,0.08100511623713143
