date,trend,remainder,seasonal18,seasonal18.1,is_projected
2007-07-01,3152.6751785854,-837.975452944234,98.3002886279821,98.3002886279821,False
2007-08-01,3153.52138629556,-574.288039092985,-112.233332933425,-112.233332933425,False
2007-09-01,3154.36759400572,-586.600593533334,-148.766986203243,-148.766986203243,False
2007-10-01,3155.21380171588,367.837026179419,82.9491863738475,82.9491863738475,False
2007-11-01,3156.88898403918,58.1395909026414,-51.0285606726759,-51.0285606726759,False
2007-12-01,3158.56416636248,926.692384969976,275.74346293669,275.74346293669,False
2008-01-01,3160.23934868578,419.745156941864,345.015508641505,345.015508641505,False
2008-02-01,3165.99456193398,279.19679142325,-31.1913390880711,-31.1913390880711,False
2008-03-01,3171.74977518217,1094.14857885105,46.1016602359436,46.1016602359436,False
2008-04-01,3177.50498843036,-822.149853827775,-348.355120333424,-348.355120333424,False
2008-05-01,3188.39629965665,-76.4202635465363,241.023978159046,241.023978159046,False
2008-06-01,3199.28761088293,-300.19041590033,189.902819286551,189.902819286551,False
2008-07-01,3210.17892210922,-395.960867546999,-144.218040293068,-144.218040293068,False
2008-08-01,3199.08364554673,-362.551717929459,-126.531913348115,-126.531913348115,False
2008-09-01,3187.98836898423,-184.89251171027,-80.0958430048075,-80.0958430048075,False
2008-10-01,3176.89309242173,-303.483257171647,105.590179019064,105.590179019064,False
2008-11-01,3163.4431060605,116.845532638712,-160.288624430068,-160.288624430068,False
2008-12-01,3149.99311969928,1089.92447438834,-181.917579818471,-181.917579818471,False
2009-01-01,3136.54313333805,250.156592303122,98.3002886279821,98.3002886279821,False
2009-02-01,3154.83593966291,33.3974075396645,-112.233332933425,-112.233332933425,False
2009-03-01,3173.12874598778,584.63825448461,-148.766986203243,-148.766986203243,False
2009-04-01,3191.42155231265,-462.370724417344,82.9491863738475,82.9491863738475,False
2009-05-01,3213.81697434393,-515.788399402104,-51.0285606726759,-51.0285606726759,False
2009-06-01,3236.21239637521,-126.955845042752,275.74346293669,275.74346293669,False
2009-07-01,3258.6078184065,-1030.62331277885,345.015508641505,345.015508641505,False
2009-08-01,3261.63480617263,223.556547184592,-31.1913390880711,-31.1913390880711,False
2009-09-01,3264.66179393877,-423.763439905561,46.1016602359436,46.1016602359436,False
2009-10-01,3267.68878170491,68.6663528976728,-348.355120333424,-348.355120333424,False
2009-11-01,3273.98217269422,525.993863415893,241.023978159046,241.023978159046,False
2009-12-01,3280.27556368352,51.8216312990803,189.902819286551,189.902819286551,False
2010-01-01,3286.56895467283,533.649099889391,-144.218040293068,-144.218040293068,False
2010-02-01,3309.07276648108,193.459161136187,-126.531913348115,-126.531913348115,False
2010-03-01,3331.57657828933,694.519278984632,-80.0958430048075,-80.0958430048075,False
2010-04-01,3354.08039009757,-381.670554847489,105.590179019064,105.590179019064,False
2010-05-01,3358.08590846543,259.202730233783,-160.288624430068,-160.288624430068,False
2010-06-01,3362.09142683329,-495.173832745672,-181.917579818471,-181.917579818471,False
2010-07-01,3366.09694520115,-517.397219559982,98.3002886279821,98.3002886279821,False
2010-08-01,3340.49859009855,117.734757104028,-112.233332933425,-112.233332933425,False
2010-09-01,3314.90023499595,-236.13323452356,-148.766986203243,-148.766986203243,False
2010-10-01,3289.30187989335,-205.251051998046,82.9491863738475,82.9491863738475,False
2010-11-01,3269.2117513762,997.816823565626,-51.0285606726759,-51.0285606726759,False
2010-12-01,3249.12162285905,160.134928473411,275.74346293669,275.74346293669,False
2011-01-01,3229.0314943419,768.953011285746,345.015508641505,345.015508641505,False
2011-02-01,3237.58259874547,-233.391245388243,-31.1913390880711,-31.1913390880711,False
2011-03-01,3246.13370314904,-400.235349115826,46.1016602359436,46.1016602359436,False
2011-04-01,3254.6848075526,-173.329672950022,-348.355120333424,-348.355120333424,False
2011-05-01,3265.40733771252,-118.431301602413,241.023978159046,241.023978159046,False
2011-06-01,3276.12986787244,-926.032672889838,189.902819286551,189.902819286551,False
2011-07-01,3286.85239803236,-603.634343470138,-144.218040293068,-144.218040293068,False
2011-08-01,3278.8323685749,143.699559042364,-126.531913348115,-126.531913348115,False
2011-09-01,3270.81233911744,-344.716481843484,-80.0958430048075,-80.0958430048075,False
2011-10-01,3262.79230965998,407.617525590101,105.590179019064,105.590179019064,False
2011-11-01,3267.52187314397,133.76676555525,-160.288624430068,-160.288624430068,False
2011-12-01,3272.25143662795,196.666157459671,-181.917579818471,-181.917579818471,False
2012-01-01,3276.98100011193,1066.71872552924,98.3002886279821,98.3002886279821,False
2012-02-01,3302.99340089514,385.239946307434,-112.233332933425,-112.233332933425,False
2012-03-01,3329.00580167836,200.761198794032,-148.766986203243,-148.766986203243,False
2012-04-01,3355.01820246157,263.032625433731,82.9491863738475,82.9491863738475,False
2012-05-01,3352.91402489792,-577.885449956097,-51.0285606726759,-51.0285606726759,False
2012-06-01,3350.80984733427,-998.553296001812,275.74346293669,275.74346293669,False
2012-07-01,3348.70566977062,-197.721164142975,345.015508641505,345.015508641505,False
2012-08-01,3339.297116423,-310.105763065776,-31.1913390880711,-31.1913390880711,False
2012-09-01,3329.88856307538,-311.990209042169,46.1016602359436,46.1016602359436,False
2012-10-01,3320.48000972776,883.875124874826,-348.355120333424,-348.355120333424,False
2012-11-01,3316.1366824967,-375.160646386592,241.023978159046,241.023978159046,False
2012-12-01,3311.79335526565,1129.30383971696,189.902819286551,189.902819286551,False
2013-01-01,3307.45002803459,419.768026527632,-144.218040293068,-144.218040293068,False
2013-02-01,3305.64811148327,-21.1161838660068,-126.531913348115,-126.531913348115,False
