date,trend,remainder,seasonal22,seasonal32,is_projected,projection,observation
2012-09-21,156.247838936783,-51.2005192026095,14.623138183773,-15.670457917946,False,155.20051920261,104.0000000000005
2012-09-28,164.283392802061,-72.6974366183246,8.59126998561915,-13.177226169355,False,159.69743661832516,87.00000000000055
2012-10-05,172.318946667339,-112.486986851134,10.0701354835743,5.09790470022147,False,187.48698685113476,75.00000000000075
2012-10-12,180.354500532617,-99.9600874595095,-2.54668315105175,10.1522700779446,False,187.96008745950985,88.00000000000036
2012-10-19,188.390054397895,-88.645546844571,-3.38141622010143,-2.3630913332221,False,182.64554684457147,94.00000000000047
2012-10-26,197.013215401683,-98.8001900083596,-16.8118450575626,14.598819664239,False,194.8001900083594,95.9999999999998
2012-11-02,205.636376405472,-72.9917121566749,-2.57455384392739,-29.0701104048693,False,173.9917121566753,101.00000000000041
2012-11-09,214.25953740926,-66.6796180465876,-5.74545479740974,-12.834464565263,False,195.67961804658725,128.99999999999966
2012-11-16,222.882698413049,-15.6773876958561,-7.28225331056005,-22.9230574066327,False,192.67738769585625,177.00000000000014
2012-11-23,231.505859416837,-45.0580616429063,-19.2272450836337,-5.22055269029749,False,207.0580616429058,161.99999999999952
2012-11-30,238.076286003362,99.9821542475433,-23.959508210959,-5.09893203994637,False,209.01784575245662,308.99999999999994
2012-12-07,244.646712589887,31.9720015536371,-43.0999655516744,-2.51874859184932,False,199.02799844636326,231.00000000000034
2012-12-14,251.217139176411,96.7839136576771,-21.5756939526194,-11.4253588814687,False,218.2160863423229,315.0
2012-12-21,257.787565762936,76.6903081647715,-36.5939209781936,-14.8839529495134,False,206.30969183522902,283.0000000000005
2012-12-28,264.35799234946,23.7668135674748,-1.27178102481822,-19.8530248921168,False,243.23318643252497,266.9999999999998
2013-01-04,267.055474474009,65.6556854451892,9.62561665105012,4.66322342975174,False,281.3443145548108,347.0
2013-01-11,269.752956598558,105.284760492836,38.926135447165,-4.96385253855899,False,303.71523950716403,409.0
2013-01-18,272.450438723106,188.154537486683,14.6039808766353,21.7910429135753,False,308.8454625133166,496.9999999999996
2013-01-25,275.147920847655,321.762390506559,46.6996403879652,23.3900482578211,False,345.23760949344125,667.0000000000002
2013-02-02,277.845402972204,298.450212928279,17.8415560256874,46.8628280738298,False,342.5497870717212,641.0000000000002
2013-02-09,275.201427946343,221.618882989316,27.0920320521692,44.0876570121707,False,346.38111701068294,567.999999999999
2013-02-16,272.557452920482,55.9328345331327,-4.00318207351022,37.5128946198952,False,306.067165466867,361.99999999999966
2013-02-23,269.913477894622,-70.960459965281,14.623138183773,36.4238438868862,False,320.96045996528125,250.00000000000023
2013-03-02,267.269502868761,-7.76072527391574,8.59126998561915,49.8999524195354,False,325.7607252739155,317.9999999999998
2013-03-09,264.6255278429,-52.2709685900672,10.0701354835743,8.57530526359283,False,283.2709685900671,230.99999999999994
2013-03-16,256.488986454134,-4.03638992720161,-2.54668315105175,7.09408662411917,False,261.0363899272014,256.99999999999983
2013-03-23,248.352445065368,-18.6835957749216,-3.38141622010143,-26.2874330703448,False,218.68359577492174,200.00000000000014
2013-03-30,240.215903676602,15.6886385250386,-16.8118450575626,6.9073028559221,False,230.3113614749615,246.0000000000001
2013-04-06,232.079362287836,69.167902827031,-2.57455384392739,-55.6727112709391,False,173.83209717296953,243.0000000000005
2013-04-13,223.94282089907,74.1606937184262,-5.74545479740974,-30.358059820086,False,187.83930628157427,262.00000000000045
2013-04-20,213.145993745831,-33.941548984171,-7.28225331056005,-25.9221914511004,False,179.94154898417054,145.99999999999955
2013-04-27,202.349166592593,6.69203219034912,-19.2272450836337,-18.8139536993087,False,164.30796780965062,170.99999999999974
2013-05-04,191.552339439355,-40.9223733104501,-23.959508210959,-15.670457917946,False,151.92237331044998,110.99999999999989
2013-05-11,180.755512286117,-27.4783205650876,-43.0999655516744,-13.177226169355,False,124.47832056508761,97.00000000000001
2013-05-18,169.958685132879,-29.4808958804809,-21.5756939526194,5.09790470022147,False,153.48089588048106,124.00000000000016
2013-05-25,160.578726511321,3.86292438892755,-36.5939209781936,10.1522700779446,False,134.13707561107202,137.99999999999957
2013-06-01,151.198767889764,-84.5638955317235,-1.27178102481822,-2.3630913332221,False,147.5638955317237,63.000000000000185
2013-06-08,141.818809268206,-98.0432455834955,9.62561665105012,14.598819664239,False,166.04324558349512,67.99999999999962
2013-06-15,132.438850646649,-58.2948756889445,38.926135447165,-29.0701104048693,False,142.2948756889447,84.0000000000002
2013-06-23,123.058892025091,-30.8284083364636,14.6039808766353,-12.834464565263,False,124.8284083364633,93.9999999999997
2013-06-30,118.626588914487,-66.40317189582,46.6996403879652,-22.9230574066327,False,142.4031718958195,75.9999999999995
2013-07-07,114.194285803884,-50.8152891392734,17.8415560256874,-5.22055269029749,False,126.81528913927391,76.00000000000051
2013-07-14,109.76198269328,-76.7550827055025,27.0920320521692,-5.09893203994637,False,131.75508270550284,55.00000000000034
2013-07-21,105.329679582676,-20.8077489173162,-4.00318207351022,-2.51874859184932,False,98.80774891731646,78.00000000000026
2013-07-28,100.897376472072,-25.0951557743761,14.623138183773,-11.4253588814687,False,104.0951557743763,79.0000000000002
2013-08-04,101.884702734024,-28.5920197701298,8.59126998561915,-14.8839529495134,False,95.59201977012975,66.99999999999996
2013-08-11,102.872028995976,-28.0891395874337,10.0701354835743,-19.8530248921168,False,93.0891395874335,64.9999999999998
2013-08-18,103.859355257929,-30.9758955366286,-2.54668315105175,4.66322342975174,False,105.97589553662898,75.00000000000038
2013-08-25,104.846681519881,-12.5014127612205,-3.38141622010143,-4.96385253855899,False,96.50141276122058,84.00000000000009
2013-09-01,105.834007781833,-48.8132056378459,-16.8118450575626,21.7910429135753,False,110.8132056378457,61.9999999999998
2013-09-08,111.495308891604,-55.310803305498,-2.57455384392739,23.3900482578211,False,132.3108033054977,76.9999999999997
2013-09-15,117.156610001376,-83.2739832777956,-5.74545479740974,46.8628280738298,False,158.27398327779605,75.00000000000045
2013-09-22,122.817911111147,-95.6233148127574,-7.28225331056005,44.0876570121707,False,159.62331481275766,64.00000000000026
2013-09-29,128.479212220918,-71.7648617571794,-19.2272450836337,37.5128946198952,False,146.7648617571795,75.00000000000009
2013-10-06,134.140513330689,-62.6048490066163,-23.959508210959,36.4238438868862,False,146.6048490066162,83.99999999999991
2013-10-13,141.232278692743,-69.0322655606044,-43.0999655516744,49.8999524195354,False,148.032265560604,78.9999999999996
2013-10-20,148.324044054797,-62.3236553657709,-21.5756939526194,8.57530526359283,False,135.32365536577043,72.99999999999955
2013-10-27,155.415809416852,-45.9159750627773,-36.5939209781936,7.09408662411917,False,125.91597506277756,80.00000000000026
