date,trend,remainder,seasonal12,seasonal12.1,is_projected,projection,observation
2010-01-01,412.475147942392,-151.748971897841,-2.72617630385845,-2.72617630385845,False,407.02279533467515,255.27382343683416
2010-01-08,406.911807129023,228.503918211463,2.58427440020648,2.58427440020648,False,412.08035592943594,640.584274140899
2010-01-15,401.348466315654,230.756757395368,6.8947760296702,6.8947760296702,False,415.1380183749944,645.8947757703623
2010-01-22,395.064895092269,262.197466367793,12.73763828063,12.73763828063,False,420.540171653529,682.737638021322
2010-01-29,388.781323868885,173.504832503274,9.71384336853371,9.71384336853371,False,408.2090106059524,581.7138431092264
2010-02-05,380.194819916175,180.476827183098,9.32835264141997,9.32835264141997,False,398.85152519901493,579.3283523821129
2010-02-12,371.608315963465,-30.7178345102589,-1.8904817125134,-1.8904817125134,False,367.82735253843816,337.10951802817925
2010-02-19,350.852074501184,-53.2198536554479,0.367778894956815,0.367778894956815,False,351.58763229109763,298.36777863564976
2010-02-26,330.095833038903,10.5114841654735,1.39268253631664,1.39268253631664,False,332.88119811153626,343.3926822770098
2010-03-05,290.897745878896,-83.3210844946328,-12.5766616435704,-12.5766616435704,False,265.7444225917552,182.4233380971224
2010-03-12,251.699658718889,-87.3340845594066,-20.3655744187899,-20.3655744187899,False,210.9685098813092,123.63442532190258
2010-03-19,226.458320999739,-30.9978722977296,-5.4604489613165,-5.4604489613165,False,215.53742307710598,184.53955077937638
2010-03-26,201.216983280589,-69.4908072360373,-2.72617630385845,-2.72617630385845,False,195.7646306728721,126.2738234368348
2010-04-02,187.188071884539,-45.7723465440525,2.58427440020648,2.58427440020648,False,192.35662068495196,146.58427414089945
2010-04-09,173.159160488489,12.9460632225334,6.8947760296702,6.8947760296702,False,186.9487125478294,199.8947757703628
2010-04-16,164.295980596376,16.9663808636871,12.73763828063,12.73763828063,False,189.771257157636,206.7376380213231
2010-04-23,155.432800704262,-12.146644332103,9.71384336853371,9.71384336853371,False,174.86048744132944,162.71384310922645
2010-04-30,147.982688501087,-38.3110414018137,9.32835264141997,9.32835264141997,False,166.63939378392695,128.32835238211325
2010-05-07,140.532576297911,172.357905155295,-1.8904817125134,-1.8904817125134,False,136.75161287288418,309.1095180281792
2010-05-14,132.211999223329,-30.5797783775931,0.367778894956815,0.367778894956815,False,132.94755701324263,102.36777863564953
2010-05-22,123.891422148747,-40.284104944371,1.39268253631664,1.39268253631664,False,126.67678722138028,86.39268227700927
2010-05-29,114.792797177627,-15.2161357933632,-12.5766616435704,-12.5766616435704,False,89.63947389048619,74.42333809712298
2010-06-05,105.694172206506,27.6714019529768,-20.3655744187899,-20.3655744187899,False,64.9630233689262,92.634425321903
2010-06-12,97.658967827963,-30.1985191259536,-5.4604489613165,-5.4604489613165,False,86.73806990533,56.5395507793764
2010-06-19,89.6237634494201,-44.8975874048688,-2.72617630385845,-2.72617630385845,False,84.17141084170319,39.27382343683439
2010-06-26,83.0275857763034,-0.611860435816979,2.58427440020648,2.58427440020648,False,88.19613457671636,87.58427414089938
2010-07-03,76.4314081031866,-14.326184392164,6.8947760296702,6.8947760296702,False,90.22096016252699,75.894775770363
2010-07-10,72.8327518933404,-1.57039043327754,12.73763828063,12.73763828063,False,98.3080284546004,96.73763802132287
2010-07-17,69.2340956834941,14.0520606886651,9.71384336853371,9.71384336853371,False,88.66178242056152,102.71384310922662
2010-07-24,67.4146956051956,13.2569514940773,9.32835264141997,9.32835264141997,False,86.07140088803554,99.32835238211284
2010-07-31,65.595295526897,20.2951859263093,-1.8904817125134,-1.8904817125134,False,61.81433210187021,82.10951802817951
2010-08-07,63.9193946532392,-13.2871738075031,0.367778894956815,0.367778894956815,False,64.65495244315284,51.367778635649735
2010-08-14,62.2434937795813,-29.636176575205,1.39268253631664,1.39268253631664,False,65.02885885221458,35.392682277009584
2010-08-21,59.0896464991292,-8.51298511486586,-12.5766616435704,-12.5766616435704,False,33.9363232119884,25.423338097122542
2010-08-28,55.9357992186771,2.42977494080569,-20.3655744187899,-20.3655744187899,False,15.204650381097295,17.634425321902985
2010-09-04,53.6972291701222,36.7632195318872,-5.4604489613165,-5.4604489613165,False,42.776331247489196,79.5395507793764
2010-09-11,51.4586591215674,2.26751692298398,-2.72617630385845,-2.72617630385845,False,46.006306513850504,48.27382343683448
2010-09-18,53.6741041200287,-5.25837877954228,2.58427440020648,2.58427440020648,False,58.842652920441665,53.58427414089938
2010-09-25,55.88954911849,-25.7843254074673,6.8947760296702,6.8947760296702,False,69.6791011778304,43.894775770363104
2010-10-02,67.6724107206988,-42.410049260636,12.73763828063,12.73763828063,False,93.14768728195881,50.73763802132281
2010-10-10,79.4552723229076,-37.1691159507484,9.71384336853371,9.71384336853371,False,98.88295905997502,61.71384310922662
2010-10-17,106.447662433361,-66.7760153340876,9.32835264141997,9.32835264141997,False,125.10436771620094,58.32835238211334
2010-10-24,133.440052543813,-72.5495710906071,-1.8904817125134,-1.8904817125134,False,129.6590891187862,57.109518028179096
2010-10-31,172.216072350662,-73.5838515049264,0.367778894956815,0.367778894956815,False,172.95163014057562,99.36777863564922
2010-11-07,210.992092157511,-119.384774953135,1.39268253631664,1.39268253631664,False,213.77745723014428,94.39268227700929
2010-11-14,251.043452081179,-24.4667906969155,-12.5766616435704,-12.5766616435704,False,225.8901287940382,201.4233380971227
2010-11-21,291.094812004846,-9.7292378453634,-20.3655744187899,-20.3655744187899,False,250.3636631672662,240.6344253219028
2010-11-28,327.363247810722,144.097200891287,-5.4604489613165,-5.4604489613165,False,316.442349888089,460.539550779376
2010-12-05,363.631683616599,161.094492427953,-2.72617630385845,-2.72617630385845,False,358.1793310088821,519.2738234368351
2010-12-12,391.31972244868,117.096002891807,2.58427440020648,2.58427440020648,False,396.488271249093,513.5842741409
2010-12-19,419.007761280761,58.0974624302621,6.8947760296702,6.8947760296702,False,432.79731334010137,490.8947757703635
2010-12-26,427.151383223565,8.11097823649737,12.73763828063,12.73763828063,False,452.626659784825,460.73763802132237
2011-01-02,435.29500516637,-36.0088487942112,9.71384336853371,9.71384336853371,False,454.7226919034374,418.7138431092262
2011-01-09,422.258637609484,32.4130094897885,9.32835264141997,9.32835264141997,False,440.91534289232396,473.3283523821125
2011-01-16,409.222270052599,61.6682114006078,-1.8904817125134,-1.8904817125134,False,405.4413066275722,467.10951802818
2011-01-23,386.310943375715,91.321277470021,0.367778894956815,0.367778894956815,False,387.0465011656286,478.36777863564964
2011-01-30,363.399616698832,64.2077005055447,1.39268253631664,1.39268253631664,False,366.1849817714653,430.39268227700995
2011-02-06,339.120244530028,1.45641685423533,-12.5766616435704,-12.5766616435704,False,313.9669212428872,315.42333809712255
2011-02-13,314.840872361224,-57.4752982017417,-20.3655744187899,-20.3655744187899,False,274.1097235236442,216.6344253219025
2011-02-20,290.606004620912,-58.1455559189026,-5.4604489613165,-5.4604489613165,False,279.685106698279,221.5395507793764
2011-02-28,266.3711368806,10.3550391639517,-2.72617630385845,-2.72617630385845,False,260.9187842728831,271.2738234368348
2011-03-07,247.997279786818,-50.5815544463316,2.58427440020648,2.58427440020648,False,253.16582858723098,202.58427414089937
2011-03-14,229.623422693036,-41.5181989820137,6.8947760296702,6.8947760296702,False,243.41297475237639,201.89477577036268
2011-03-21,222.080833302347,-49.8184718422841,12.73763828063,12.73763828063,False,247.556109863607,197.73763802132288
2011-03-28,214.538243911657,-44.2520875394982,9.71384336853371,9.71384336853371,False,233.96593064872442,189.71384310922622
2011-04-04,211.768039145206,-14.096392045933,9.32835264141997,9.32835264141997,False,230.42474442804593,216.32835238211294
2011-04-11,208.997834378754,-21.1073529255481,-1.8904817125134,-1.8904817125134,False,205.21687095372718,184.10951802817908
2011-04-18,204.748179188479,-20.1159583427431,0.367778894956815,0.367778894956815,False,205.48373697839264,185.36777863564953
2011-04-25,200.498523998204,85.1087932061723,1.39268253631664,1.39268253631664,False,203.2838890708373,288.3926822770096
2011-05-02,197.20075630192,100.375905082343,-12.5766616435704,-12.5766616435704,False,172.0474330147792,272.42333809712215
2011-05-09,193.902988605636,31.4625855538467,-20.3655744187899,-20.3655744187899,False,153.1718397680562,184.6344253219029
2011-05-16,190.258707230126,-4.79825852811675,-5.4604489613165,-5.4604489613165,False,179.337809307493,174.53955077937624
2011-05-23,186.614425854616,-1.88824981006491,-2.72617630385845,-2.72617630385845,False,181.1620732468991,179.2738234368342
2011-05-30,179.887397511187,-105.471672170701,2.58427440020648,2.58427440020648,False,185.05594631159997,79.58427414089897
2011-06-06,173.160369167759,-71.055145456736,6.8947760296702,6.8947760296702,False,186.9499212270994,115.8947757703634
2011-06-13,164.872236596733,23.39012486333,12.73763828063,12.73763828063,False,190.34751315799298,213.737638021323
2011-06-20,156.584104025707,30.7020523464522,9.71384336853371,9.71384336853371,False,176.01179076277444,206.71384310922664
2011-06-27,150.458908618454,40.2127384808185,9.32835264141997,9.32835264141997,False,169.11561390129393,209.32835238211243
2011-07-04,144.333713211202,-6.44323175799542,-1.8904817125134,-1.8904817125134,False,140.55274978617518,134.10951802817976
2011-07-11,138.31248292476,39.3197379209758,0.367778894956815,0.367778894956815,False,139.04804071467362,178.36777863564942
2011-07-19,132.291252638319,-9.68393543394252,1.39268253631664,1.39268253631664,False,135.0766177109523,125.39268227700977
2011-07-26,123.128185106152,9.44847627811157,-12.5766616435704,-12.5766616435704,False,97.97486181901121,107.42333809712278
2011-08-02,113.965117573985,24.4004565854979,-20.3655744187899,-20.3655744187899,False,73.23396873640519,97.63442532190308
2011-08-09,103.739351319206,-3.27890261719622,-5.4604489613165,-5.4604489613165,False,92.81845339657299,89.53955077937677
2011-08-16,93.5135850644264,-42.7874090198751,-2.72617630385845,-2.72617630385845,False,88.06123245670949,45.27382343683439
2011-08-23,85.7559146683194,2.65981067216696,2.58427440020648,2.58427440020648,False,90.92446346873237,93.58427414089932
2011-08-30,77.9982442722125,-17.8930205611898,6.8947760296702,6.8947760296702,False,91.7877963315529,73.8947757703631
2011-09-06,75.1216157458551,-26.8592542857922,12.73763828063,12.73763828063,False,100.5968923071151,73.7376380213229
2011-09-13,72.2449872194977,-19.9588308473385,9.71384336853371,9.71384336853371,False,91.67267395656512,71.71384310922662
2011-09-20,76.5387544626159,-13.867107363343,9.32835264141997,9.32835264141997,False,95.19545974545584,81.32835238211284
2011-09-27,80.8325217057341,-19.9420402525277,-1.8904817125134,-1.8904817125134,False,77.0515582807073,57.10951802817959
2011-10-04,92.3897235499583,-38.7575027042222,0.367778894956815,0.367778894956815,False,93.12528133987193,54.367778635649735
2011-10-11,103.946925394182,-39.3396081898062,1.39268253631664,1.39268253631664,False,106.73229046681529,67.39268227700909
2011-10-18,119.056011828591,-17.4793504443274,-12.5766616435704,-12.5766616435704,False,93.9026885414502,76.42333809712281
2011-10-25,134.165098262999,-8.79952410351615,-20.3655744187899,-20.3655744187899,False,93.4339494254192,84.63442532190305
2011-11-01,148.760131366393,11.7003173356165,-5.4604489613165,-5.4604489613165,False,137.83923344376,149.5395507793765
2011-11-08,163.355164469787,13.3710115747644,-2.72617630385845,-2.72617630385845,False,157.9028118620701,171.2738234368345
2011-11-15,175.037834448037,38.377890892449,2.58427440020648,2.58427440020648,False,180.20638324844995,218.58427414089897
2011-11-22,186.720504426288,56.3847192847348,6.8947760296702,6.8947760296702,False,200.51005648562838,256.8947757703632
2011-11-29,193.09418176115,45.1681796989127,12.73763828063,12.73763828063,False,218.56945832241,263.7376380213227
2011-12-07,199.467859096012,20.8182972761468,9.71384336853371,9.71384336853371,False,218.89554583307944,239.71384310922625
2011-12-14,198.696773742541,-11.0251266432681,9.32835264141997,9.32835264141997,False,217.35347902538095,206.32835238211285
2011-12-21,197.92568838907,11.9647930641368,-1.8904817125134,-1.8904817125134,False,194.14472496404318,206.10951802818
2011-12-28,191.562166720979,-0.929945875242794,0.367778894956815,0.367778894956815,False,192.29772451089264,191.36777863564984
2012-01-04,185.198645052888,22.408672151488,1.39268253631664,1.39268253631664,False,187.98401012552128,210.39268227700927
2012-01-11,177.515653456033,5.06100792823037,-12.5766616435704,-12.5766616435704,False,152.36233016889219,157.42333809712255
2012-01-18,169.832661859178,3.53291230030504,-20.3655744187899,-20.3655744187899,False,129.10151302159818,132.63442532190322
2012-01-25,164.097465648215,-11.637016946206,-5.4604489613165,-5.4604489613165,False,153.176567725582,141.53955077937601
2012-02-01,158.362269437253,-23.6360933927018,-2.72617630385845,-2.72617630385845,False,152.9099168295361,129.27382343683428
2012-02-08,153.839299772957,-4.42357443247056,2.58427440020648,2.58427440020648,False,159.00784857336996,154.5842741408994
2012-02-15,149.316330108661,-39.2111063976381,6.8947760296702,6.8947760296702,False,163.1058821680014,123.89477577036328
2012-02-22,147.172573696692,4.08978776337099,12.73763828063,12.73763828063,False,172.647850257952,176.737638021323
2012-02-29,145.028817284723,-24.7426609125638,9.71384336853371,9.71384336853371,False,164.45650402179044,139.71384310922664
2012-03-07,146.131958668335,33.5396884309376,9.32835264141997,9.32835264141997,False,164.78866395117493,198.32835238211254
2012-03-14,147.235100051948,8.65538140125858,-1.8904817125134,-1.8904817125134,False,143.45413662692118,152.10951802817976
2012-03-21,149.401777186605,-29.7695563408689,0.367778894956815,0.367778894956815,False,150.13733497651862,120.36777863564971
2012-03-28,151.568454321262,-29.9611371168859,1.39268253631664,1.39268253631664,False,154.3538193938953,124.39268227700938
2012-04-04,152.964391973518,36.6122694107456,-12.5766616435704,-12.5766616435704,False,127.81106868637718,164.42333809712278
2012-04-11,154.360329625773,-11.9947554662906,-20.3655744187899,-20.3655744187899,False,113.6291807881932,101.6344253219026
2012-04-18,156.193649234652,24.2667994673575,-5.4604489613165,-5.4604489613165,False,145.272751312019,169.5395507793765
2012-04-26,158.026968843531,12.6992072010207,-2.72617630385845,-2.72617630385845,False,152.5746162358141,165.2738234368348
2012-05-03,160.396507040597,4.01921829988959,2.58427440020648,2.58427440020648,False,165.56505584100995,169.58427414089954
2012-05-10,162.766045237663,-19.6608215266403,6.8947760296702,6.8947760296702,False,176.5555972970034,156.8947757703631
2012-05-17,162.664355715769,-25.4019942557058,12.73763828063,12.73763828063,False,188.139632277029,162.7376380213232
2012-05-24,162.562666193874,-7.27650982171508,9.71384336853371,9.71384336853371,False,181.99035293094144,174.71384310922636
2012-05-31,159.935464676415,18.7361824228584,9.32835264141997,9.32835264141997,False,178.59216995925493,197.32835238211334
2012-06-07,157.308263158955,38.5822182942515,-1.8904817125134,-1.8904817125134,False,153.52729973392817,192.10951802817968
