date,trend,remainder,seasonal22,seasonal26,is_projected,projection,observation
2016-01-01,108.612610727671,-31.3071442342764,-32.7746074543995,25.1240798110049,False,100.9620830842764,69.65493885000001
2016-01-08,107.624535909611,2.16812923732984,-18.4970026881914,22.7355132412507,False,111.8630464626703,114.03117570000013
2016-01-15,106.636461091551,23.2816747306345,-22.0253746678745,15.098776745689,False,99.70986316936549,122.9915379
2016-01-22,105.648386273491,68.5349019465361,-5.63872517660807,-9.60177634341882,False,90.40788475346412,158.94278670000023
2016-01-29,104.660311455431,31.2210247447479,1.58662469196515,-25.8324738921438,False,80.41446225525235,111.63548700000024
2016-02-05,103.672236637371,37.0733943406488,7.96056345309487,-38.4573617311146,False,73.17543835935126,110.24883270000007
2016-02-12,102.500198199641,70.1542522029999,1.31155858385568,-16.5262322864969,False,87.28552449699978,157.4397766999997
2016-02-19,101.328159761912,96.2844562715522,19.4380351335731,-6.617111667037,False,114.1490832284481,210.4335395000003
2016-02-26,100.156121324182,125.687789548228,24.9052919557388,2.67485697185118,False,127.73627025177197,253.42405979999995
2016-03-04,98.9840828864524,181.722498349357,40.1361580893104,10.5413790748802,False,149.661620050643,331.38411840000003
2016-03-11,97.8120444487228,153.299267224486,40.194321649767,25.1217502770243,False,163.12811637551408,316.4273836000001
2016-03-18,95.993179289222,50.0681435406105,25.5963622443233,13.7655959258444,False,135.3551374593897,185.4232810000002
2016-03-25,94.1743141297211,0.874784273023678,4.16460513561184,-19.5751038483566,False,78.76381541697634,79.63859969000002
2016-04-01,92.3554489702203,-13.3262456785444,5.54317681364636,-20.0664189253222,False,77.83220685854445,64.50596118000006
2016-04-08,90.5365838107195,-27.3887742555603,6.23023576489319,-10.6503218300524,False,86.1164977455603,58.727723489999995
2016-04-15,88.7177186512186,-24.8393781413913,5.83508569956266,-11.85335903939,False,82.69944531139126,57.86006716999996
2016-04-22,83.3552440352526,-18.2919203704507,-9.94438455719058,-18.9741266976113,False,54.43673278045072,36.144812410000014
2016-04-29,77.9927694192866,-14.8773775314299,-9.64127707107471,-26.056214336782,False,42.29527801142989,27.417900479999993
2016-05-06,72.6302948033205,-18.6461008164681,-16.6679058147206,-13.3193501621318,False,42.64303882646809,23.996938009999994
2016-05-13,67.2678201873545,-0.294464024930008,-16.0701329828884,-6.49013476953608,False,44.70755243493002,44.413088410000015
2016-05-21,61.9053455713885,-11.3314792107487,-26.3746686256899,2.29161808505007,False,37.82229503074867,26.49081581999997
2016-05-28,56.2179783081908,-5.42941256890492,-25.2679399733701,-3.94362386591584,False,27.00641446890486,21.577001899999942
2016-06-04,50.5306110449931,-4.55461028607181,-32.7746074543995,6.50445751547814,False,24.26046110607174,19.70585081999993
2016-06-11,44.8432437817954,-32.760668517783,-18.4970026881914,32.6205353641789,False,58.9667764577829,26.206107939999896
2016-06-18,39.1558765185978,-29.5740415002146,-22.0253746678745,39.8049222794913,False,56.9354241302146,27.361382629999998
2016-06-25,33.4685092554001,-31.1336074169742,-5.63872517660807,31.6801254281822,False,59.50990950697423,28.37630209000003
2016-07-02,32.3812922654933,-41.6267851284633,1.58662469196515,25.1240798110049,False,59.091996768463346,17.46521164000005
2016-07-09,31.2940752755865,-38.119934999932,7.96056345309487,22.7355132412507,False,61.99015196993207,23.870216970000072
2016-07-16,30.2068582856796,-18.0799339552243,1.31155858385568,15.098776745689,False,46.61719361522428,28.537259659999982
2016-07-23,29.1196412957728,-25.0394702759271,19.4380351335731,-9.60177634341882,False,38.955900085927084,13.916429809999983
2016-07-30,28.032424305866,-15.012779259461,24.9052919557388,-25.8324738921438,False,27.105242369461003,12.092463110000002
2016-08-06,30.3272349219006,-15.5434655200964,40.1361580893104,-38.4573617311146,False,32.006031280096394,16.462565759999997
2016-08-13,32.6220455379352,-36.8616181012052,40.194321649767,-16.5262322864969,False,56.2901349012053,19.428516800000097
2016-08-20,34.9168561539697,-30.017814911256,25.5963622443233,-6.617111667037,False,53.896106731256,23.878291819999998
2016-08-27,37.2116667700043,-29.6620668974673,4.16460513561184,2.67485697185118,False,44.05112887746732,14.389061980000019
2016-09-03,39.5064773860389,-42.4257841645655,5.54317681364636,10.5413790748802,False,55.59103327456546,13.165249109999962
2016-09-10,42.6040767004493,-44.8488727723668,6.23023576489319,25.1217502770243,False,73.95606274236678,29.10718996999998
2016-09-17,45.7016760148597,-26.3915538202667,5.83508569956266,13.7655959258444,False,65.30235764026676,38.91080382000006
2016-09-24,48.7992753292701,2.79084149627716,-9.94438455719058,-19.5751038483566,False,19.279786923722924,22.070628420000084
2016-10-01,51.8968746436804,1.74607444271653,-9.64127707107471,-20.0664189253222,False,22.18917864728349,23.93525309000002
2016-10-09,54.9944739580908,18.0563059866821,-16.6679058147206,-10.6503218300524,False,27.676246313317797,45.732552299999895
2016-10-16,57.5382397846463,28.4053502776321,-16.0701329828884,-11.85335903939,False,29.6147477623679,58.02009804
2016-10-23,60.0820056112019,22.7284703420993,-26.3746686256899,-18.9741266976113,False,14.733210287900697,37.46168063
2016-10-30,62.6257714377574,28.9989144723946,-25.2679399733701,-26.056214336782,False,11.301617127605304,40.3005315999999
2016-11-06,65.1695372643129,52.3508952222183,-32.7746074543995,-13.3193501621318,False,19.075579647781595,71.4264748699999
2016-11-13,67.7133030908684,46.8435751868591,-18.4970026881914,-6.49013476953608,False,42.72616563314091,89.56974082
2016-11-20,69.3301188427402,47.6021246200842,-22.0253746678745,2.29161808505007,False,49.59636225991577,97.19848687999996
