cycle1,cycle2,nll,acf,avg_rank,norm_prod
10,25,294.0852768698785,-5.203617741532656e-15,10.5,0.294119973812586
10,27,429.03898907912134,-4.523230118469671e-27,52.5,0.7767467505982387
10,24,211.84246594279352,-2.463757793896164e-15,9.0,0.0
10,26,373.1820789432027,-3.0152934181800716e-20,37.5,0.5769890711472413
10,31,439.67802250744063,-6.3178287365353056e-34,62.0,0.8147944804864657
10,30,438.908815734423,-1.3727577934144974e-35,62.0,0.8120436129640396
10,29,491.4658090324766,-1.0977697552490445e-31,63.0,1.0
10,28,429.81330604334863,-8.553582724658109e-30,55.5,0.7795158933875049
10,32,461.7407430190198,-6.52508983803858e-31,61.0,0.8936960495321625
10,33,474.66803105204707,-1.3024925500750405e-25,55.0,0.9399271255581763
10,34,437.4465799153265,-1.077846539954569e-21,48.5,0.8068143077031128
10,35,311.90338026644264,-1.2517841552787356e-16,18.0,0.35784177816147755
11,24,303.9755411341975,-2.142361719877114e-19,20.0,0.3294899280344687
11,25,346.372123815365,-6.507108894544753e-09,18.0,0.4768662402309215
11,26,363.60750729364605,-6.844578736716236e-11,23.0,0.5426977509411675
10,36,326.902081163833,-1.7560827331943445e-14,18.0,0.41148071262780855
11,28,406.36758027977146,-2.8695321731169803e-21,43.5,0.6956683665518851
11,27,325.05470870270136,-5.4362296876894847e-17,21.0,0.40487407632221256
11,29,347.0154685553528,-8.0136321591234e-28,42.0,0.4834110096781351
11,30,364.07630581351617,-3.0815854447609125e-30,47.0,0.5444246470577994
11,32,415.0321548047363,-8.753613325211258e-28,51.0,0.7266549588342992
11,31,400.69500521926375,-1.6578865025954235e-30,52.5,0.6753818804601728
11,33,405.3456627477779,-4.536825217829992e-26,49.0,0.6920137448715161
11,34,419.58741013479465,-9.156771744700904e-24,49.0,0.7429456421503818
11,35,345.8838145799978,-1.8283492175038727e-20,31.5,0.479363944211947
12,28,307.7704938909942,-2.2232731618582096e-11,11.5,0.3430512476498542
12,25,303.430627674156,-1.7073712987188e-20,22.0,0.32754118708174335
12,24,250.4064361304124,-5.070535973277959e-19,15.0,0.13791398729977927
12,26,318.1035896706009,-1.645389406858821e-19,23.5,0.3800152110108445
11,36,289.73690218783355,-3.425790966033407e-18,15.5,0.2785691472821542
12,27,294.2649562043614,-1.3503719197577802e-15,12.5,0.2947625516523798
12,29,327.2823966808446,-5.906681628434362e-10,15.0,0.41251024644885254
12,31,309.7954749434517,-6.806587925736645e-10,10.0,0.3499801695595163
12,30,378.7495796814533,-7.376592815891914e-07,22.0,0.0
12,32,268.06051457743655,-2.8517469725290186e-13,8.5,0.2010491194329531
12,33,322.0331188541535,-3.864606150714475e-16,18.5,0.39406814765922354
12,35,380.5846235491967,-2.6718395671804115e-21,41.5,0.603462342384921
12,34,326.02768847846835,-4.097974756098082e-20,25.5,0.4083536849033597
13,27,359.3716458190304,-1.2152672623146494e-25,41.5,0.5275996569031796
13,25,339.3178333901239,-2.52352268171019e-19,26.5,0.4558824239734586
13,24,301.12278859096733,-1.473483523388673e-17,17.0,0.31928780215518593
12,36,307.3646039301207,-8.475931059247985e-17,17.0,0.3416100276925549
13,26,328.96871903715476,-2.12201173012048e-24,34.0,0.41887151408813367
13,28,401.6655649161034,-6.668345816664896e-26,47.5,0.6788528342300387
13,29,403.6192302889476,-8.604591195342453e-23,44.5,0.6858396091940215
13,30,346.80093433418574,-1.0020959123806582e-23,37.0,0.48264378395657487
13,31,342.1304653237938,-5.303328946874172e-21,31.0,0.4659410689443489
13,32,367.83012939998565,-2.424164405208834e-15,28.5,0.5578492168107058
13,35,380.25012189154853,-7.867404140680731e-09,24.5,0.5958426978768409
13,34,347.1229111020711,-1.711082195016379e-07,18.0,0.37157359708972226
13,33,326.6249748003624,-9.939100993082986e-09,12.0,0.4049588520774563
13,36,359.19798166910203,-1.121152511247977e-16,28.5,0.5269785922581263
14,24,300.7705888055206,-1.7859701207363323e-12,10.0,0.31802748144501714
14,25,371.3311821282056,-5.0249896308245456e-17,33.0,0.570369821103938
14,26,342.3348068680577,-3.175258419170137e-23,34.5,0.46667184321378913
14,27,419.32202142536653,-3.770587126350541e-28,52.5,0.7419965486072758
14,28,461.8546007836274,-4.422280545782617e-32,62.5,0.8941032321491412
14,29,442.1636839262031,-2.820506435966357e-30,59.0,0.8236838006387007
14,30,437.4924126542699,-4.0310035906529736e-32,60.5,0.8069782165471933
14,31,419.51079733302146,-2.1966501891540922e-30,55.5,0.7426716564347163
14,33,350.9499947577029,-1.3556577295763395e-21,36.5,0.4974818170680886
14,32,370.81329228569524,-2.378861185199392e-28,47.0,0.5685177231141082
14,34,341.07307052223905,-6.9839701300706445e-12,18.5,0.4621551964478176
14,36,343.00020855284157,-3.10862574389542e-11,19.0,0.4690317122429949
14,35,311.06497368391524,-6.720187946680949e-07,8.0,0.031575683348801044
