date,observation,trend,seasonal12,seasonal28,remainder,is_projected
2007-07-01,14,45.1308963903687,-46.1811239323095,-19.0120468575831,34.0622743995239,False
2007-08-01,10,44.8868037624827,-57.3796290432911,-13.8766952909284,36.3695205717367,False
2007-09-01,15,44.6427111345967,-48.1577618026614,5.30126281431024,13.2137878537545,False
2007-10-01,68,44.3986185067107,-11.1494868356323,10.5344605466902,24.2164077822314,False
2007-11-01,143,44.1545258788247,29.0848022171896,40.6034856491396,29.1571862548461,False
2007-12-01,117,43.9104332509387,69.2492125553584,-2.27730271793545,6.11765691163843,False
2008-01-01,117,43.6170179372381,61.0175854079107,1.13883553548509,11.2265611193662,False
2008-02-01,113,43.3236026235374,67.6177213049261,-1.86928481490724,3.9279608864437,False
2008-03-01,54,43.0301873098368,32.1228876993642,-15.6564396354235,-5.49663537377758,False
2008-04-01,14,42.7367719961361,-10.9026432436228,-9.0489342562029,-8.78519449631046,False
2008-05-01,0,42.4433566824355,-39.0803196414338,-8.07554233130393,4.71250529030225,False
2008-06-01,1,41.9424460344444,-46.2412418798105,-22.8988172476732,28.1976130930393,False
2008-07-01,1,41.4415353864534,-46.1811239323095,-33.4456192995266,39.1852078453826,False
2008-08-01,0,40.9406247384623,-57.3796290432911,-3.58703838562066,20.0260426904494,False
2008-09-01,4,40.4397140904713,-48.1577618026614,0.759375095287842,10.9586726169023,False
2008-10-01,5,39.9388034424802,-11.1494868356323,-29.2032968103992,5.41398020355123,False
2008-11-01,45,38.8459079063225,29.0848022171896,-2.91724008194798,-20.0134700415641,False
2008-12-01,71,37.7530123701649,69.2492125553584,-17.3308953274577,-18.6713295980655,False
2009-01-01,59,36.6601168340072,61.0175854079107,-15.7277072545772,-22.9499949873406,False
2009-02-01,54,35.5672212978495,67.6177213049261,-31.5487777800723,-17.6361648227034,False
2009-03-01,63,34.4743257616918,32.1228876993642,-12.4328836472175,8.83567018616147,False
2009-04-01,25,34.0887266359166,-10.9026432436228,-2.80424586817468,4.61816247588086,False
2009-05-01,4,33.7031275101414,-39.0803196414338,0.690278467465245,8.68691366382717,False
2009-06-01,1,33.3175283843662,-46.2412418798105,25.3170836620231,-11.3933701665787,False
2009-07-01,0,32.931929258591,-46.1811239323095,74.220361720512,-60.9711670467935,False
2009-08-01,0,32.5463301328158,-57.3796290432911,76.2878906711322,-51.4545917606569,False
2009-09-01,2,33.1856795281797,-48.1577618026614,19.3189082670867,-2.34682599260507,False
2009-10-01,4,33.8250289235437,-11.1494868356323,-12.4591595225487,-6.21638256536274,False
2009-11-01,17,34.4643783189077,29.0848022171896,-19.0120468575831,-27.5371336785141,False
2009-12-01,75,35.1037277142716,69.2492125553584,-13.8766952909284,-15.4762449787016,False
2010-01-01,126,35.7430771096356,61.0175854079107,5.30126281431024,23.9380746681436,False
2010-02-01,132,37.6210140823866,67.6177213049261,10.5344605466902,16.2268040659971,False
2010-03-01,92,39.4989510551376,32.1228876993642,40.6034856491396,-20.2253244036414,False
2010-04-01,31,41.3768880278886,-10.9026432436228,-2.27730271793545,2.80305793366965,False
2010-05-01,3,43.2548250006396,-39.0803196414338,1.13883553548509,-2.3133408946909,False
2010-06-01,2,45.1327619733906,-46.2412418798105,-1.86928481490724,4.97776472132713,False
2010-07-01,0,47.4714681977804,-46.1811239323095,-15.6564396354235,14.3660953699526,False
2010-08-01,1,49.8101744221701,-57.3796290432911,-9.0489342562029,17.6183888773239,False
2010-09-01,0,52.1488806465598,-48.1577618026614,-8.07554233130393,4.08442348740553,False
2010-10-01,1,54.4875868709496,-11.1494868356323,-22.8988172476732,-19.4392827876441,False
2010-11-01,22,56.8262930953393,29.0848022171896,-33.4456192995266,-30.4654760130023,False
2010-12-01,112,57.6865409860405,69.2492125553584,-3.58703838562066,-11.3487151557782,False
2011-01-01,118,58.5467888767417,61.0175854079107,0.759375095287842,-2.32374937994018,False
2011-02-01,101,59.4070367674429,67.6177213049261,-29.2032968103992,3.1785387380303,False
2011-03-01,118,60.2672846581441,32.1228876993642,-2.91724008194798,28.5270677244397,False
2011-04-01,60,61.1275325488453,-10.9026432436228,-17.3308953274577,27.1060060222352,False
2011-05-01,38,61.4873411814866,-39.0803196414338,-15.7277072545772,31.3206857145244,False
2011-06-01,10,61.847149814128,-46.2412418798105,-31.5487777800723,25.9428698457549,False
2011-07-01,3,62.2069584467693,-46.1811239323095,-12.4328836472175,-0.59295086724233,False
2011-08-01,6,62.5667670794107,-57.3796290432911,-2.80424586817468,3.61710783205505,False
2011-09-01,15,62.926575712052,-48.1577618026614,0.690278467465245,-0.459092376855843,False
2011-10-01,97,63.2125915410007,-11.1494868356323,25.3170836620231,19.6198116326085,False
2011-11-01,236,63.4986073699494,29.0848022171896,74.220361720512,69.1962286923492,False
2011-12-01,269,63.784623198898,69.2492125553584,76.2878906711322,59.6782735746114,False
2012-01-01,155,64.0706390278467,61.0175854079107,19.3189082670867,10.5928672971557,False
2012-02-01,134,64.3566548567954,67.6177213049261,-12.4591595225487,14.4847833608272,False
2012-03-01,84,64.5981668208684,32.1228876993642,-19.0120468575831,6.2909923373505,False
2012-04-01,32,64.8396787849413,-10.9026432436228,-13.8766952909284,-8.06034025039021,False
2012-05-01,7,65.0811907490143,-39.0803196414338,5.30126281431024,-24.3021339218907,False
2012-06-01,2,65.3227027130873,-46.2412418798105,10.5344605466902,-27.615921379967,False
