date,observation,trend,seasonal14,seasonal28,remainder,is_projected,projection
2015-01-01,42.0,14.008055840111,-5.18935385085632,11.1618464497424,22.019451561003,False,19.98054843899708
2015-02-01,20.0,13.9937373739839,-7.39220396716922,3.98854906061502,9.40991753257034,False,10.5900824674297
2015-03-01,20.0,13.9794189078568,-9.39706056860942,5.28392441989165,10.133717240861,False,9.866282759139029
2015-04-01,18.0,13.9651004417297,-2.63329852312971,3.82058396373595,2.84761411766403,False,15.15238588233594
2015-05-01,5.0,13.9507819756026,-27.8885649441026,29.4002281270878,-10.4624451585879,False,15.4624451585878
2015-06-01,2.0,13.9364635094756,-21.4476858408345,18.3844911384209,-8.87326880706197,False,10.873268807061999
2015-07-01,4.0,13.9171416288457,-11.1432637667548,2.50786364805961,-1.28174151015048,False,5.2817415101505105
2015-08-01,4.0,13.8978197482158,-4.29034169044228,-3.41726384401367,-2.19021421375984,False,6.190214213759851
2015-09-01,7.0,13.8784978675859,9.92984836888418,-18.0305422937416,1.22219605727152,False,5.777803942728479
2015-10-01,14.0,13.859175986956,17.4879615242489,-22.9817438402846,5.63460632907965,False,8.365393670920298
2015-11-01,11.0,13.8398541063261,15.6475742285024,-20.5344449341183,2.04701659928974,False,8.952983400710199
2015-12-01,23.0,13.7808533910919,14.4659083717221,-8.22618042590054,2.97941866308652,False,20.02058133691346
2016-01-01,36.0,13.7218526758577,20.6315091075394,-3.26518251114681,4.91182072774969,False,31.08817927225029
2016-02-01,11.0,13.6628519606235,11.2189671552257,-3.68729813373999,-10.1945209821092,False,21.19452098210921
2016-03-01,8.0,13.6038512453893,-5.18935385085632,6.88636529743512,-7.30086269196806,False,15.3008626919681
2016-04-01,4.0,13.544850530155,-7.39220396716922,8.7545578380842,-10.90720440107,False,14.90720440106998
2016-05-01,9.0,13.4416081508411,-9.39706056860942,7.44095051742625,-2.48549809965789,False,11.48549809965793
2016-06-01,8.0,13.3383657715271,-2.63329852312971,-1.1412754501516,-1.56379179824577,False,9.56379179824579
2016-07-01,6.0,13.2351233922131,-27.8885649441026,21.2069432935836,-0.553501741694097,False,6.553501741694099
2016-08-01,1.0,13.1318810128991,-21.4476858408345,12.3590165135114,-3.04321168557603,False,4.043211685576001
2016-09-01,5.0,13.0286386335851,-11.1432637667548,21.6475467626276,-18.532921629458,False,23.5329216294579
2016-10-01,9.0,13.1256769351509,-4.29034169044228,3.79387987556,-3.62921512026861,False,12.629215120268618
2016-11-01,28.0,13.2227152367166,9.92984836888418,5.07294500563318,-0.225508611234,False,28.22550861123396
2016-12-01,39.0,13.3197535382824,17.4879615242489,-5.50887220224757,13.7011571397162,False,25.298842860283727
2017-01-01,29.0,13.4167918398482,15.6475742285024,-9.69218895948656,9.62782289113599,False,19.37217710886404
2017-02-01,12.0,13.5138301414139,14.4659083717221,-20.0342271559981,4.05448864286209,False,7.945511357137901
2017-03-01,8.0,13.7185003007121,20.6315091075394,-27.7676148302268,1.41760542197533,False,6.582394578024699
2017-04-01,12.0,13.9231704600103,11.2189671552257,-17.4228598164908,4.28072220125484,False,7.7192777987452015
2017-05-01,14.0,14.1278406193084,-5.18935385085632,11.1618464497424,-6.10033321819447,False,20.10033321819448
2017-06-01,8.0,14.3325107786066,-7.39220396716922,3.98854906061502,-2.9288558720524,False,10.9288558720524
2017-07-01,7.0,14.5371809379048,-9.39706056860942,5.28392441989165,-3.42404478918698,False,10.424044789187029
2017-08-01,15.0,14.707196238319,-2.63329852312971,3.82058396373595,-0.894481678925239,False,15.89448167892524
2017-09-01,26.0,14.8772115387332,-27.8885649441026,29.4002281270878,9.61112527828157,False,16.3888747217184
2017-10-01,20.0,15.0472268391475,-21.4476858408345,18.3844911384209,8.01596786326613,False,11.9840321367339
2017-11-01,7.0,15.2172421395617,-11.1432637667548,2.50786364805961,0.418157979133488,False,6.58184202086651
2017-12-01,9.0,15.3872574399759,-4.29034169044228,-3.41726384401367,1.32034809447999,False,7.6796519055199495
2018-01-01,5.0,15.1756504637198,9.92984836888418,-18.0305422937416,-2.07495653886235,False,7.074956538862379
2018-02-01,3.0,14.9640434874636,17.4879615242489,-22.9817438402846,-6.47026117142798,False,9.470261171427898
2018-03-01,7.0,14.7524365112075,15.6475742285024,-20.5344449341183,-2.86556580559159,False,9.865565805591599
2018-04-01,17.0,14.5408295349513,14.4659083717221,-8.22618042590054,-3.78055748077288,False,20.78055748077286
2018-05-01,26.0,14.3292225586952,20.6315091075394,-3.26518251114681,-5.69554915508774,False,31.69554915508779
2018-06-01,31.0,14.0394041593997,11.2189671552257,-3.68729813373999,9.42892681911465,False,21.57107318088541
2018-07-01,22.0,13.7495857601042,-5.18935385085632,6.88636529743512,6.55340279331705,False,15.446597206682998
2018-08-01,25.0,13.4597673608086,-7.39220396716922,8.7545578380842,10.1778787682764,False,14.82212123172358
2018-09-01,13.0,13.1699489615131,-9.39706056860942,7.44095051742625,1.78616108967002,False,11.21383891032993
2018-10-01,10.0,12.8801305622176,-2.63329852312971,-1.1412754501516,0.89444341106368,False,9.10555658893629
2018-11-01,6.0,12.7748595286657,-27.8885649441026,21.2069432935836,-0.0932378781466774,False,6.093237878146699
2018-12-01,6.0,12.6695884951137,-21.4476858408345,12.3590165135114,2.41908083220937,False,3.5809191677906007
2019-01-01,41.0,12.5643174615618,-11.1432637667548,21.6475467626276,17.9313995425654,False,23.0686004574346
2019-02-01,15.0,12.4590464280098,-4.29034169044228,3.79387987556,3.03741538687248,False,11.962584613127522
2019-03-01,27.0,12.3537753944579,9.92984836888418,5.07294500563318,-0.356568768975215,False,27.356568768975258
2019-04-01,10.0,12.2949764846248,17.4879615242489,-5.50887220224757,-14.2740658066262,False,24.27406580662613
2019-05-01,8.0,12.2361775747918,15.6475742285024,-9.69218895948656,-10.1915628438076,False,18.191562843807638
2019-06-01,2.0,12.1773786649588,14.4659083717221,-20.0342271559981,-4.60905988068276,False,6.609059880682802
2019-07-01,3.0,12.1185797551258,20.6315091075394,-27.7676148302268,-1.98247403243833,False,4.9824740324384
2019-08-01,1.0,12.0597808452927,11.2189671552257,-17.4228598164908,-4.85588818402761,False,5.8558881840276005
2019-09-01,1.0,12.0037340049249,-5.18935385085632,11.1618464497424,-16.976226603811,False,17.97622660381098
