cycle1,cycle2,nll,acf,avg_rank,norm_prod
10,25,215.2842882677755,-0.005997242193408888,7.5,0.5108331306841667
10,24,210.34073563219226,-5.669379759094706e-05,11.5,0.2600700253749098
10,29,223.41912511902066,-0.013433531699751576,16.0,0.8836005205926531
10,26,215.01255001386363,-0.003273067091876288,8.0,0.5080579221701357
11,24,206.06417097524758,-2.5159789292591936e-06,12.5,0.020417708499971605
10,27,210.9328023376298,-0.0013707366679520194,8.5,0.29007639020819487
11,28,218.12140342548255,-0.000343656121030274,16.0,0.69445857597922
11,26,221.70695305025998,-0.007703475769585377,13.5,0.8405500013905939
10,28,222.51530104195402,-0.001421901368587816,17.0,0.9317457727859558
11,27,222.76634070440323,-0.0012548876373100666,19.5,0.9469714859089374
11,25,206.01010843468117,-0.002654032898710328,5.5,0.01700716871042595
11,29,218.35703260720416,-0.0004484818817797088,16.0,0.7070198507516208
12,26,221.78100190039137,-2.0171880901640963e-07,24.0,0.9016091372179106
12,25,216.66145350537846,-7.035304802682187e-07,17.5,0.6145703509955373
12,27,222.61234244282616,-1.4551473698579912e-05,22.5,0.9481076643680608
12,24,223.11654312759345,-3.2136512541378294e-14,29.0,0.9764901645511532
12,29,217.87614388186378,-0.00022675633072703123,16.0,0.6814034698525665
12,28,217.84299262395965,-0.00019660649094712252,16.0,0.6797172187351417
13,26,222.7216581836402,-2.3512496580970288e-05,22.5,0.9541655191595911
13,24,221.1689525213458,-3.0010589981749604e-12,23.5,0.8672949807694174
13,25,217.1985597703942,-2.3850041899764988e-09,19.5,0.6446877299133021
13,27,215.99957820265234,-0.0008345188965464453,11.5,0.5734978711136853
13,28,216.3146051165763,-0.021314992544774102,6.5,0.49070949414805315
13,29,206.15742773891083,-0.00598385715719138,5.5,0.024383480469170677
14,24,217.63087716012805,-1.8064021606381671e-13,21.5,0.6689263975837166
14,25,221.68489340427163,-2.0627499614259365e-12,24.5,0.8962221379204324
14,26,221.15728441263897,-3.524346667301306e-07,21.5,0.866638273025445
14,28,223.5358613896059,-0.012868646064168873,17.0,0.8940716719386936
14,27,205.69999593130316,-0.1214844631238999,1.0,0.0
14,29,211.17723722410122,-5.257759388042959e-06,14.0,0.30707813167665804
