date,trend,remainder,seasonal14,seasonal28,is_projected
2015-01-01,14.008055840111,22.019451561003,-5.18935385085632,11.1618464497424,False
2015-02-01,13.9937373739839,9.40991753257034,-7.39220396716922,3.98854906061502,False
2015-03-01,13.9794189078568,10.133717240861,-9.39706056860942,5.28392441989165,False
2015-04-01,13.9651004417297,2.84761411766403,-2.63329852312971,3.82058396373595,False
2015-05-01,13.9507819756026,-10.4624451585879,-27.8885649441026,29.4002281270878,False
2015-06-01,13.9364635094756,-8.87326880706197,-21.4476858408345,18.3844911384209,False
2015-07-01,13.9171416288457,-1.28174151015048,-11.1432637667548,2.50786364805961,False
2015-08-01,13.8978197482158,-2.19021421375984,-4.29034169044228,-3.41726384401367,False
2015-09-01,13.8784978675859,1.22219605727152,9.92984836888418,-18.0305422937416,False
2015-10-01,13.859175986956,5.63460632907965,17.4879615242489,-22.9817438402846,False
2015-11-01,13.8398541063261,2.04701659928974,15.6475742285024,-20.5344449341183,False
2015-12-01,13.7808533910919,2.97941866308652,14.4659083717221,-8.22618042590054,False
2016-01-01,13.7218526758577,4.91182072774969,20.6315091075394,-3.26518251114681,False
2016-02-01,13.6628519606235,-10.1945209821092,11.2189671552257,-3.68729813373999,False
2016-03-01,13.6038512453893,-7.30086269196806,-5.18935385085632,6.88636529743512,False
2016-04-01,13.544850530155,-10.90720440107,-7.39220396716922,8.7545578380842,False
2016-05-01,13.4416081508411,-2.48549809965789,-9.39706056860942,7.44095051742625,False
2016-06-01,13.3383657715271,-1.56379179824577,-2.63329852312971,-1.1412754501516,False
2016-07-01,13.2351233922131,-0.553501741694097,-27.8885649441026,21.2069432935836,False
2016-08-01,13.1318810128991,-3.04321168557603,-21.4476858408345,12.3590165135114,False
2016-09-01,13.0286386335851,-18.532921629458,-11.1432637667548,21.6475467626276,False
2016-10-01,13.1256769351509,-3.62921512026861,-4.29034169044228,3.79387987556,False
2016-11-01,13.2227152367166,-0.225508611234,9.92984836888418,5.07294500563318,False
2016-12-01,13.3197535382824,13.7011571397162,17.4879615242489,-5.50887220224757,False
2017-01-01,13.4167918398482,9.62782289113599,15.6475742285024,-9.69218895948656,False
2017-02-01,13.5138301414139,4.05448864286209,14.4659083717221,-20.0342271559981,False
2017-03-01,13.7185003007121,1.41760542197533,20.6315091075394,-27.7676148302268,False
2017-04-01,13.9231704600103,4.28072220125484,11.2189671552257,-17.4228598164908,False
2017-05-01,14.1278406193084,-6.10033321819447,-5.18935385085632,11.1618464497424,False
2017-06-01,14.3325107786066,-2.9288558720524,-7.39220396716922,3.98854906061502,False
2017-07-01,14.5371809379048,-3.42404478918698,-9.39706056860942,5.28392441989165,False
2017-08-01,14.707196238319,-0.894481678925239,-2.63329852312971,3.82058396373595,False
2017-09-01,14.8772115387332,9.61112527828157,-27.8885649441026,29.4002281270878,False
2017-10-01,15.0472268391475,8.01596786326613,-21.4476858408345,18.3844911384209,False
2017-11-01,15.2172421395617,0.418157979133488,-11.1432637667548,2.50786364805961,False
2017-12-01,15.3872574399759,1.32034809447999,-4.29034169044228,-3.41726384401367,False
2018-01-01,15.1756504637198,-2.07495653886235,9.92984836888418,-18.0305422937416,False
2018-02-01,14.9640434874636,-6.47026117142798,17.4879615242489,-22.9817438402846,False
2018-03-01,14.7524365112075,-2.86556580559159,15.6475742285024,-20.5344449341183,False
2018-04-01,14.5408295349513,-3.78055748077288,14.4659083717221,-8.22618042590054,False
2018-05-01,14.3292225586952,-5.69554915508774,20.6315091075394,-3.26518251114681,False
2018-06-01,14.0394041593997,9.42892681911465,11.2189671552257,-3.68729813373999,False
2018-07-01,13.7495857601042,6.55340279331705,-5.18935385085632,6.88636529743512,False
2018-08-01,13.4597673608086,10.1778787682764,-7.39220396716922,8.7545578380842,False
2018-09-01,13.1699489615131,1.78616108967002,-9.39706056860942,7.44095051742625,False
2018-10-01,12.8801305622176,0.89444341106368,-2.63329852312971,-1.1412754501516,False
2018-11-01,12.7748595286657,-0.0932378781466774,-27.8885649441026,21.2069432935836,False
2018-12-01,12.6695884951137,2.41908083220937,-21.4476858408345,12.3590165135114,False
2019-01-01,12.5643174615618,17.9313995425654,-11.1432637667548,21.6475467626276,False
2019-02-01,12.4590464280098,3.03741538687248,-4.29034169044228,3.79387987556,False
2019-03-01,12.3537753944579,-0.356568768975215,9.92984836888418,5.07294500563318,False
2019-04-01,12.2949764846248,-14.2740658066262,17.4879615242489,-5.50887220224757,False
2019-05-01,12.2361775747918,-10.1915628438076,15.6475742285024,-9.69218895948656,False
2019-06-01,12.1773786649588,-4.60905988068276,14.4659083717221,-20.0342271559981,False
2019-07-01,12.1185797551258,-1.98247403243833,20.6315091075394,-27.7676148302268,False
2019-08-01,12.0597808452927,-4.85588818402761,11.2189671552257,-17.4228598164908,False
2019-09-01,12.0037340049249,-16.976226603811,-5.18935385085632,11.1618464497424,False
2019-10-01,11.9476871645571,-7.54403225800294,-7.39220396716922,3.98854906061502,False
2019-11-01,11.8916403241893,-7.77850417547158,-9.39706056860942,5.28392441989165,False
2019-12-01,11.8355934838216,-3.0228789244278,-2.63329852312971,3.82058396373595,False
