date,trend,remainder,seasonal26,seasonal26.1,is_projected
2015-01-01,14.7039669881544,21.3900999085578,5.90593302596851,5.90593302596851,False
2015-02-01,14.6694979653334,7.46560409422347,-2.1351021368761,-2.1351021368761,False
2015-03-01,14.6350289425123,6.54110948985613,-1.17613850968772,-1.17613850968772,False
2015-04-01,14.6005599196913,7.94994862270119,-4.55050861971174,-4.55050861971174,False
2015-05-01,14.5660908968702,-0.306987542744819,-9.25910343144473,-9.25910343144473,False
2015-06-01,14.5316218740492,-4.90309965606627,-7.62852229530221,-7.62852229530221,False
2015-07-01,14.4863853993478,-6.82520893571171,-3.66117654095542,-3.66117654095542,False
2015-08-01,14.4411489246465,-8.08064997243463,-2.36049902953115,-2.36049902953115,False
2015-09-01,14.3959124499452,0.229273810242693,-7.62518633750713,-7.62518633750713,False
2015-10-01,14.3506759752438,2.85025503373414,-3.20093108629723,-3.20093108629723,False
2015-11-01,14.3054395005425,3.28836768027348,-6.59380725813525,-6.59380725813525,False
2015-12-01,14.2019708678614,10.2552142897579,-1.45718523493859,-1.45718523493859,False
2016-01-01,14.0985022351802,14.7220608992424,7.17943678825813,7.17943678825813,False
2016-02-01,13.9950336024991,-2.81109249255174,-0.183941187266619,-0.183941187266619,False
2016-03-01,13.891564969818,-8.8442458839906,2.9526808368534,2.9526808368534,False
2016-04-01,13.7880963371368,-13.434356726892,3.64626031243601,3.64626031243601,False
2016-05-01,13.6318653021664,-6.4934234471406,1.86155806765489,1.86155806765489,False
2016-06-01,13.475634267196,-8.55249016711584,3.0768558226006,3.0768558226006,False
2016-07-01,13.3194032322256,-3.61155688709109,-3.70784642245376,-3.70784642245376,False
2016-08-01,13.1631721972552,-4.6706236077105,-7.49254866686395,-7.49254866686395,False
2016-09-01,13.0069411622848,-0.633959146603186,-7.37298209300083,-7.37298209300083,False
2016-10-01,13.079320743606,1.28249115577613,-5.36181197670139,-5.36181197670139,False
2016-11-01,13.1517003249272,-6.80105854254756,21.6493581403012,21.6493581403012,False
2016-12-01,13.2240799062485,11.6153917621025,14.1605282543298,14.1605282543298,False
2017-01-01,13.2964594875697,0.531842066752564,15.1716983683585,15.1716983683585,False
2017-02-01,13.3688390688909,0.468177633576614,-1.83701677978677,-1.83701677978677,False
2017-03-01,13.5906987803967,-11.4966318836845,5.90593302596851,5.90593302596851,False
2017-04-01,13.8125584919025,0.322543567654328,-2.1351021368761,-2.1351021368761,False
2017-05-01,14.0344182034083,1.14172022896017,-1.17613850968772,-1.17613850968772,False
2017-06-01,14.2562779149141,-1.7057693725216,-4.55050861971174,-4.55050861971174,False
2017-07-01,14.4781376264198,1.78096572770556,-9.25910343144473,-9.25910343144473,False
2017-08-01,14.6792534431651,7.9492687748178,-7.62852229530221,-7.62852229530221,False
2017-09-01,14.8803692599104,14.7808072037258,-3.66117654095542,-3.66117654095542,False
2017-10-01,15.0814850766556,7.27901387555625,-2.36049902953115,-2.36049902953115,False
2017-11-01,15.2826008934009,-0.657414633213028,-7.62518633750713,-7.62518633750713,False
2017-12-01,15.4837167101462,-3.28278570116819,-3.20093108629723,-3.20093108629723,False
2018-01-01,15.3023850562193,-3.70857787540329,-6.59380725813525,-6.59380725813525,False
2018-02-01,15.1210534022924,-10.663868244673,-1.45718523493859,-1.45718523493859,False
2018-03-01,14.9397217483655,-15.1191586139428,7.17943678825813,7.17943678825813,False
2018-04-01,14.7583900944386,2.4255510155088,-0.183941187266619,-0.183941187266619,False
2018-05-01,14.5770584405117,8.47026064531569,2.9526808368534,2.9526808368534,False
2018-06-01,14.2798098808773,13.0739297293675,3.64626031243601,3.64626031243601,False
2018-07-01,13.9825613212429,6.15588053378294,1.86155806765489,1.86155806765489,False
2018-08-01,13.6853127616085,8.23783133847165,3.0768558226006,3.0768558226006,False
2018-09-01,13.3880642019741,3.31978214316038,-3.70784642245376,-3.70784642245376,False
2018-10-01,13.0908156423398,4.40173294720495,-7.49254866686395,-7.49254866686395,False
2018-11-01,12.9901210248013,0.382860990880349,-7.37298209300083,-7.37298209300083,False
2018-12-01,12.8894264072627,-1.52761450788059,-5.36181197670139,-5.36181197670139,False
2019-01-01,12.7887317897242,6.56190999265544,21.6493581403012,21.6493581403012,False
2019-02-01,12.6880371721857,-11.8485655038347,14.1605282543298,14.1605282543298,False
2019-03-01,12.5873425546472,-0.759041000324936,15.1716983683585,15.1716983683585,False
2019-04-01,12.5263304565445,-0.689313754076954,-1.83701677978677,-1.83701677978677,False
2019-05-01,12.4653183584418,-10.3712514617296,5.90593302596851,5.90593302596851,False
2019-06-01,12.4043062603391,-8.26920420078228,-2.1351021368761,-2.1351021368761,False
2019-07-01,12.3432941622364,-8.16715572986796,-1.17613850968772,-1.17613850968772,False
2019-08-01,12.2822820641337,-6.73177352174125,-4.55050861971174,-4.55050861971174,False
2019-09-01,12.2246858382092,-1.96558248408378,-9.25910343144473,-9.25910343144473,False
2019-10-01,12.1670896122847,-3.53856739430176,-7.62852229530221,-7.62852229530221,False
2019-11-01,12.1094933863602,-8.44831692272402,-3.66117654095542,-3.66117654095542,False
2019-12-01,12.0518971604356,0.308601791776228,-2.36049902953115,-2.36049902953115,False
