date,observation,trend,seasonal,remainder,is_projected
2016-01-01,69.65493885,112.823184642856,105.541875883131,-148.710121675988,False
2016-01-08,114.0311757,111.472953310407,107.774750088004,-105.216527698411,False
2016-01-15,122.9915379,110.122721977958,83.7158695269143,-70.8470536048723,False
2016-01-22,158.9427867,108.772490645509,48.5888228432436,1.58147321124761,False
2016-01-29,111.635487,107.42225931306,6.89245627276221,-2.67922858582179,False
2016-02-05,110.2488327,106.07202798061,-12.9175790087538,17.0943837281434,False
2016-02-12,157.4397767,104.721796648161,20.2028267724985,32.5151532793403,False
2016-02-19,210.4335395,103.371565315712,44.6964959159669,62.3654782683211,False
2016-02-26,253.4240598,102.021333983263,51.9512158811492,99.451509935588,False
2016-03-04,331.3841184,100.672107633605,77.5483722618087,153.163638504586,False
2016-03-11,316.4273836,99.3228812839481,86.9015150250025,130.202987291049,False
2016-03-18,185.423281,97.9736549342908,62.116649899266,25.3329761664432,False
2016-03-25,79.63859969,96.6244285846334,3.99720439295576,-20.9830332875891,False
2016-04-01,64.50596118,95.275202234976,-4.70930010170205,-26.059940953274,False
2016-04-08,58.72772349,93.9259758853187,-6.73493914125149,-28.4633132540672,False
2016-04-15,57.86006717,92.5767495356613,-9.68471766015436,-25.031964705507,False
2016-04-22,36.14481241,91.2275231860039,-41.4686694589505,-13.6140413170534,False
2016-04-29,27.41790048,89.874217330084,-46.3765426183433,-16.0797742317407,False
2016-05-06,23.99693801,88.520911474164,-44.1085756595334,-20.4153978046306,False
2016-05-13,44.41308841,87.167605618244,-31.2522904586207,-11.5022267496233,False
2016-05-21,26.49081582,85.814299762324,-40.8217427058511,-18.5017412364729,False
2016-05-28,21.5770019,84.460993906404,-53.1198798674616,-9.76411213894239,False
2016-06-04,19.70585082,83.107688050484,-53.4280993115506,-9.9737379189334,False
2016-06-11,26.20610794,81.754382194564,-42.8244634608253,-12.7238107937387,False
2016-06-18,27.36138263,80.401076338644,-41.1444866889738,-11.8952070196703,False
2016-06-25,28.37630209,78.9726251236899,-55.7155098195486,5.11918678585874,False
2016-07-02,17.46521164,77.5441739087357,-60.7099805989472,0.631018330211518,False
2016-07-09,23.87021697,76.1157226937815,-56.1437605398515,3.89825481606998,False
2016-07-16,28.53725966,74.6872714788274,-57.431258844084,11.2812470252566,False
2016-07-23,13.91642981,73.2588202638732,-60.5276816715331,1.18529121765988,False
2016-07-30,12.09246311,71.830369048919,-60.8827795153109,1.14487357639184,False
2016-08-06,16.46256576,70.4019178339649,-57.3021797722637,3.36282769829883,False
2016-08-13,19.4285168,68.9734666190107,-57.0157778422672,7.47082802325649,False
2016-08-20,23.87829182,67.2947320747672,-53.5039865343527,10.0875462795855,False
2016-08-27,14.38906198,65.6159975305236,-55.444159339146,4.21722378862236,False
2016-09-03,13.16524911,63.93726298628,-53.8895823651729,3.11756848889292,False
2016-09-10,29.10718997,62.2585284420365,-44.365469559513,11.2141310874765,False
2016-09-17,38.91080382,60.5797938977929,-33.541027078712,11.8720370009191,False
2016-09-24,22.07062842,58.9010593535493,-54.5921998386841,17.7617689051348,False
2016-10-01,23.93525309,57.2223248093058,-37.2923827263768,4.00531100707099,False
2016-10-09,45.7325523,55.5435902650622,-27.3116838660352,17.500645900973,False
2016-10-16,58.02009804,54.8205248329358,-11.969026896754,15.1686001038183,False
2016-10-23,37.46168063,54.0974594008093,-2.16295314432417,-14.4728256264852,False
2016-10-30,40.3005316,53.3743939686829,0.45146462024178,-13.5253269889247,False
2016-11-06,71.42647487,52.6513285365565,12.5058384944958,6.26930783894773,False
2016-11-13,89.56974082,51.92826310443,24.91566457786,12.72581313771,False
2016-11-20,97.19848688,51.2051976723036,42.9334354320504,3.059853775646,False
2016-11-27,122.7625412,50.4821322401771,54.1759973975295,18.1044115622934,False
2016-12-04,113.7960556,49.7590668080507,65.1017584751469,-1.0647696831976,False
2016-12-11,144.3718621,49.6597893205805,118.209920646956,-23.497847867537,False
2016-12-18,133.779727,49.5605118331104,120.39687609608,-36.1776609291902,False
2016-12-25,114.1287,49.4612343456403,129.773675186651,-65.1062095322911,False
2017-01-01,109.447895,49.3619568581701,105.541875883131,-45.4559377413014,False
2017-01-08,127.7344308,49.2626793707,107.774750088004,-29.3029986587043,False
2017-01-15,71.40224347,49.1634018832298,83.7158695269143,-61.4770279401441,False
2017-01-22,42.76798444,49.0641243957597,48.5888228432436,-54.8849627990033,False
2017-01-29,36.98517536,48.9648469082895,6.89245627276221,-18.8721278210517,False
2017-02-05,46.75959459,49.1921914337805,-12.9175790087538,10.4849821649733,False
2017-02-12,75.36246073,49.4195359592715,20.2028267724985,5.74009799823,False
2017-02-19,85.35944856,49.6468804847624,44.6964959159669,-8.98392784072932,False
2017-02-27,52.27058833,49.8742250102534,51.9512158811492,-49.5548525614026,False
2017-03-06,52.41310608,50.1015695357444,77.5483722618087,-75.2368357175531,False
2017-03-13,72.65243428,50.3289140612354,86.9015150250025,-64.5779948062379,False
2017-03-20,48.16115299,50.5562585867263,62.116649899266,-64.5117554959924,False
2017-03-27,39.96652519,50.7836031122173,3.99720439295576,-14.8142823151731,False
2017-04-03,34.99881293,51.5176237317808,-4.70930010170205,-11.8095107000788,False
2017-04-10,52.23703786,52.2516443513443,-6.73493914125149,6.72033264990715,False
2017-04-17,67.56846441,52.9856649709078,-9.68471766015436,24.2675170992465,False
2017-04-24,34.46396998,53.7196855904714,-41.4686694589505,22.2129538484791,False
2017-05-01,34.02349034,54.4537062100349,-46.3765426183433,25.9463267483084,False
