date,observation,trend,seasonal,remainder,is_projected
2010-12-01,41,24.7894169609588,19.4682388443531,-3.25765580531191,False
2011-01-01,30,24.3211586488025,16.2298965391763,-10.5510551879788,False
2011-02-01,59,23.8529003366463,21.1344136645016,14.0126859988522,False
2011-03-01,34,23.4881845609201,8.520472979,1.99134246007994,False
2011-04-01,30,23.1234687851939,-1.66488515741112,8.54141637221725,False
2011-05-01,13,22.9438205161519,-13.0346922137528,3.0908716976009,False
2011-06-01,11,22.76417224711,-12.9265683296433,1.16239608253328,False
2011-07-01,1,22.6935232866499,-14.6093179257957,-7.08420536085429,False
2011-08-01,1,22.6228743261899,-13.9587302458135,-7.66414408037641,False
2011-09-01,4,22.6683314775785,-11.915417152965,-6.75291432461352,False
2011-10-01,1,22.7137886289671,-7.53876802907527,-14.1750205998919,False
2011-11-01,22,23.1836034073565,10.2953533992862,-11.4789568066427,False
2011-12-01,56,23.6534181857458,19.4682388443531,12.8783429699011,False
2012-01-01,44,24.0947174356233,16.2298965391763,3.67538602520047,False
2012-02-01,62,24.5360166855007,21.1344136645016,16.3295696499977,False
2012-03-01,39,24.6465039938064,8.520472979,5.83302302719355,False
2012-04-01,27,24.7569913021122,-1.66488515741112,3.90789385529895,False
2012-05-01,16,23.3179840124709,-13.0346922137528,5.71670820128193,False
2012-06-01,7,21.8789767228296,-12.9265683296433,-1.95240839318636,False
2012-07-01,1,18.9012102330768,-14.6093179257957,-3.29189230728115,False
2012-08-01,4,15.923443743324,-13.9587302458135,2.03528650248951,False
2012-09-01,6,13.4957623742469,-11.915417152965,4.41965477871807,False
2012-10-01,15,11.0680810051699,-7.53876802907527,11.4706870239054,False
2012-11-01,17,9.92692924756334,10.2953533992862,-3.22228264684959,False
2012-12-01,3,8.78577748995679,19.4682388443531,-25.2540163343099,False
2013-01-01,7,8.38890987989852,16.2298965391763,-17.6188064190748,False
2013-02-01,15,7.99204226984025,21.1344136645016,-14.1264559343418,False
2013-03-01,25,7.92510126479826,8.520472979,8.55442575620174,False
2013-04-01,18,7.85816025975627,-1.66488515741112,11.8067248976548,False
2013-05-01,0,7.75406021571869,-13.0346922137528,5.28063199803415,False
2013-06-01,0,7.64996017168111,-12.9265683296433,5.27660815796218,False
2013-07-01,0,7.10852676686883,-14.6093179257957,7.50079115892682,False
2013-08-01,0,6.56709336205656,-13.9587302458135,7.39163688375691,False
2013-09-01,0,5.75038454887415,-11.915417152965,6.16503260409085,False
2013-10-01,3,4.93367573569174,-7.53876802907527,5.60509229338353,False
2013-11-01,0,4.66737770608249,10.2953533992862,-14.9627311053687,False
2013-12-01,4,4.40107967647325,19.4682388443531,-19.8693185208264,False
2014-01-01,9,4.77183399776092,16.2298965391763,-12.0017305369372,False
2014-02-01,10,5.1425883190486,21.1344136645016,-16.2770019835502,False
2014-03-01,20,6.589451027124,8.520472979,4.890075993876,False
2014-04-01,19,8.03631373519941,-1.66488515741112,12.6285714222117,False
2014-05-01,0,11.5423832119185,-13.0346922137528,1.49230900183435,False
2014-06-01,7,15.0484526886376,-12.9265683296433,4.87811564100572,False
2014-07-01,0,18.6826175030702,-14.6093179257957,-4.07329957727452,False
2014-08-01,0,22.3167823175028,-13.9587302458135,-8.35805207168932,False
2014-09-01,1,23.8246419908668,-11.915417152965,-10.9092248379018,False
2014-10-01,16,25.3325016642308,-7.53876802907527,-1.79373363515557,False
2014-11-01,62,25.5086706178704,10.2953533992862,26.1959759828434,False
2014-12-01,76,25.6848395715099,19.4682388443531,30.846921584137,False
2015-01-01,53,25.7837053185485,16.2298965391763,10.9863981422753,False
2015-02-01,50,25.882571065587,21.1344136645016,2.98301526991138,False
2015-03-01,9,25.5484611494035,8.520472979,-25.0689341284035,False
2015-04-01,13,25.21435123322,-1.66488515741112,-10.5494660758089,False
2015-05-01,7,24.1387679640891,-13.0346922137528,-4.10407575033626,False
2015-06-01,4,23.0631846949582,-12.9265683296433,-6.13661636531489,False
2015-07-01,4,22.3249777801459,-14.6093179257957,-3.71565985435026,False
2015-08-01,12,21.5867708653337,-13.9587302458135,4.37195938047982,False
2015-09-01,20,21.3999493185861,-11.915417152965,10.5154678343789,False
2015-10-01,18,21.2131277718385,-7.53876802907527,4.32564025723681,False
2015-11-01,34,20.7877681153094,10.2953533992862,2.91687848540437,False
2015-12-01,45,20.3624084587803,19.4682388443531,5.16935269686655,False
2016-01-01,40,19.8085213092046,16.2298965391763,3.96158215161916,False
2016-02-01,38,19.2546341596288,21.1344136645016,-2.38904782413042,False
2016-03-01,15,18.5790729265498,8.520472979,-12.0995459055498,False
2016-04-01,8,17.9035116934708,-1.66488515741112,-8.23862653605964,False
2016-05-01,0,17.6306274345179,-13.0346922137528,-4.59593522076505,False
2016-06-01,1,17.357743175565,-12.9265683296433,-3.43117484592173,False
2016-07-01,14,18.0433581190195,-14.6093179257957,10.5659598067762,False
2016-08-01,7,18.728973062474,-13.9587302458135,2.22975718333952,False
2016-09-01,4,19.3443322613023,-11.915417152965,-3.42891510833732,False
2016-10-01,7,19.9596914601307,-7.53876802907527,-5.42092343105541,False
2016-11-01,31,20.2025063132388,10.2953533992862,0.502140287474965,False
2016-12-01,39,20.4453211663469,19.4682388443531,-0.913560010700046,False
2017-01-01,58,20.6788734366701,16.2298965391763,21.0912300241536,False
2017-02-01,41,20.9124257069933,21.1344136645016,-1.04683937149492,False
2017-03-01,45,21.1097465812135,8.520472979,15.3697804397865,False
2017-04-01,1,21.3070674554338,-1.66488515741112,-18.6421822980226,False
