date,trend,remainder,seasonal12,seasonal15,is_projected
2010-01-01,4.60803100461162,-13.1217914999576,17.0852794856273,-2.57151899028126,False
2010-02-01,4.67865311029726,-6.60464100671285,8.01414774626373,-3.08815984984815,False
2010-03-01,4.74927521598291,-5.8004721273102,3.48903923295063,1.56215767837666,False
2010-04-01,4.81989732166856,-6.97851508667339,-3.93298117992131,8.09159894492614,False
2010-05-01,4.9191913247296,1.99619747307291,-4.79466326638662,-0.120725531415891,False
2010-06-01,5.01848532779065,4.89639232014071,-5.4987826121724,-4.41609503575895,False
2010-07-01,5.11777933085169,1.92383403768938,-0.709271868648566,-5.33234149989251,False
2010-08-01,5.4402266416138,7.15986304096382,-2.04037244415195,-0.559717238425664,False
2010-09-01,5.76267395237591,9.58290174918984,-2.22544218022767,4.87986647866192,False
2010-10-01,6.08512126313802,2.30411166419931,-5.83780689600068,-0.551426031336634,False
2010-11-01,6.30390878456844,-3.36428486971173,-4.28983513225088,4.35021121739417,False
2010-12-01,6.52269630599886,-6.93218534628999,0.740683645916356,3.66880539437478,False
2011-01-01,6.74148382742928,6.55671808646143,17.0852794856273,-0.38348139951799,False
2011-02-01,6.41286822411892,1.26619216204288,8.01414774626373,-1.69320813242553,False
2011-03-01,6.08425262080856,-1.73731711343345,3.48903923295063,-3.83597474032573,False
2011-04-01,5.7556370174982,1.74886315270438,-3.93298117992131,-2.57151899028126,False
2011-05-01,5.73573314163963,3.14708997459515,-4.79466326638662,-3.08815984984815,False
2011-06-01,5.71582926578106,-0.779204331985321,-5.4987826121724,1.56215767837666,False
2011-07-01,5.6959253899225,-13.0782524662001,-0.709271868648566,8.09159894492614,False
2011-08-01,6.00798110243929,-2.84688312687145,-2.04037244415195,-0.120725531415891,False
2011-09-01,6.32003681495609,0.321500401030537,-2.22544218022767,-4.41609503575895,False
2011-10-01,6.63209252747288,4.53805586842031,-5.83780689600068,-5.33234149989251,False
2011-11-01,6.99929377065277,-1.14974139997623,-4.28983513225088,-0.559717238425664,False
2011-12-01,7.36649501383266,-1.98704513841093,0.740683645916356,4.87986647866192,False
2012-01-01,7.73369625701255,-11.2675497113032,17.0852794856273,-0.551426031336634,False
2012-02-01,7.80541510237208,9.83022593397002,8.01414774626373,4.35021121739417,False
2012-03-01,7.8771339477316,14.965021424943,3.48903923295063,3.66880539437478,False
2012-04-01,7.94885279309113,-1.63239021365182,-3.93298117992131,-0.38348139951799,False
2012-05-01,7.48799951550305,-1.00012811669089,-4.79466326638662,-1.69320813242553,False
2012-06-01,7.02714623791498,3.30761111458315,-5.4987826121724,-3.83597474032573,False
2012-07-01,6.56629296032691,9.71449789860293,-0.709271868648566,-2.57151899028126,False
2012-08-01,5.89196875703408,1.23656353696602,-2.04037244415195,-3.08815984984815,False
2012-09-01,5.21764455374126,-4.55436005189024,-2.22544218022767,1.56215767837666,False
2012-10-01,4.54332035044843,-6.79711239937389,-5.83780689600068,8.09159894492614,False
2012-11-01,3.91863857438502,1.49192208928175,-4.28983513225088,-0.120725531415891,False
2012-12-01,3.29395679832161,0.381454591520986,0.740683645916356,-4.41609503575895,False
2013-01-01,2.6692750222582,-9.42221300799298,17.0852794856273,-5.33234149989251,False
2013-02-01,2.74874189929548,-4.20317240713354,8.01414774626373,-0.559717238425664,False
2013-03-01,2.82820877633276,-2.19711448794531,3.48903923295063,4.87986647866192,False
2013-04-01,2.90767565337004,3.57673155788792,-3.93298117992131,-0.551426031336634,False
2013-05-01,3.84844537657676,-3.4039933275843,-4.79466326638662,4.35021121739417,False
2013-06-01,4.78921509978348,-2.95923788198585,-5.4987826121724,3.66880539437478,False
2013-07-01,5.7299848229902,-4.63723155482364,-0.709271868648566,-0.38348139951799,False
2013-08-01,6.51840704179458,-2.78482646521709,-2.04037244415195,-1.69320813242553,False
2013-09-01,7.30682926059897,-0.245412340045565,-2.22544218022767,-3.83597474032573,False
2013-10-01,8.09525147940335,0.314074406878595,-5.83780689600068,-2.57151899028126,False
2013-11-01,8.42986542393242,0.948129558166611,-4.28983513225088,-3.08815984984815,False
2013-12-01,8.76447936846148,9.93267930724551,0.740683645916356,1.56215767837666,False
2014-01-01,9.09909331299055,25.724028256456,17.0852794856273,8.09159894492614,False
2014-02-01,8.89949056557372,-1.79291278042157,8.01414774626373,-0.120725531415891,False
2014-03-01,8.69988781815689,-6.77283201534857,3.48903923295063,-4.41609503575895,False
2014-04-01,8.50028507074006,1.76503760907376,-3.93298117992131,-5.33234149989251,False
2014-05-01,8.42365062500657,-3.06927012019428,-4.79466326638662,-0.559717238425664,False
2014-06-01,8.34701617927308,-6.72810004576259,-5.4987826121724,4.87986647866192,False
2014-07-01,8.27038173353958,3.99031616644561,-0.709271868648566,-0.551426031336634,False
2014-08-01,8.2100839635882,-4.51992273683041,-2.04037244415195,4.35021121739417,False
2014-09-01,8.14978619363681,-6.59314940778392,-2.22544218022767,3.66880539437478,False
2014-10-01,8.08948842368543,-1.86820012816675,-5.83780689600068,-0.38348139951799,False
2014-11-01,8.02817289888765,0.954870365788757,-4.28983513225088,-1.69320813242553,False
2014-12-01,7.96685737408987,-2.8715662796805,0.740683645916356,-3.83597474032573,False
