date,trend,remainder,seasonal12,seasonal12.1,is_projected,projection,observation
2007-07-01,56.4171980664221,4.32336290877588,-46.7405606838101,-46.7405606838101,False,0.0,4.32336290877588
2007-08-01,56.0217138475353,1.28907864959946,-47.3107922057469,-47.3107922057469,False,0.0,1.28907864959946
2007-09-01,55.6262296286485,3.25479739656191,-43.8810267338226,-43.8810267338226,False,0.0,3.25479739656191
2007-10-01,55.183514506593,28.5818545864173,-15.7653688016227,-15.7653688016227,False,23.6527769033476,52.2346314897649
2007-11-01,54.7407993845375,46.1089218403055,42.1502790665444,42.1502790665444,False,139.0413575176263,185.1502793579318
2007-12-01,54.1525670819311,-15.3327100748568,78.1801432843131,78.1801432843131,False,210.5128536505573,195.1801435757005
2008-01-01,53.5643347793247,-0.774355844405193,64.2100213564678,64.2100213564678,False,181.9843774922603,181.21002164785511
2008-02-01,52.1087173465799,5.51982752978311,55.3714554150243,55.3714554150243,False,162.8516281766285,168.3714557064116
2008-03-01,50.6530999138351,-26.7860053030299,30.1329056805822,30.1329056805822,False,110.9189112749995,84.1329059719696
2008-04-01,47.0838175901374,-12.3895270530083,-20.6942902457414,-20.6942902457414,False,5.6952370986546015,-6.694289954353698
2008-05-01,43.5145352664396,0.20694949789052,-43.7214844729423,-43.7214844729423,False,0.0,0.20694949789052
2008-06-01,39.05725950346,13.874025943825,-51.9312851558972,-51.9312851558972,False,0.0,13.874025943825
2008-07-01,34.5999837404803,13.1405772347176,-46.7405606838101,-46.7405606838101,False,0.0,13.1405772347176
2008-08-01,31.2905937900611,16.0201987070737,-47.3107922057469,-47.3107922057469,False,0.0,16.0201987070737
2008-09-01,27.9812038396419,19.8998231855686,-43.8810267338226,-43.8810267338226,False,0.0,19.8998231855686
2008-10-01,26.6023984729951,-5.83702937998465,-15.7653688016227,-15.7653688016227,False,0.0,-5.83702937998465
2008-11-01,25.2235931063482,-22.3738718815053,42.1502790665444,42.1502790665444,False,109.524151239437,87.15027935793171
2008-12-01,25.0903481078901,-32.2704911008158,78.1801432843131,78.1801432843131,False,181.4506346765163,149.1801435757005
2009-01-01,24.957103109432,-30.1671241745125,64.2100213564678,64.2100213564678,False,153.37714582236762,123.21002164785511
2009-02-01,25.8526162407244,-27.2240713643614,55.3714554150243,55.3714554150243,False,136.59552707077302,109.37145570641161
2009-03-01,26.7481293720168,6.11896523878848,30.1329056805822,30.1329056805822,False,87.0139407331812,93.13290597196968
2009-04-01,27.7641854541523,17.9301050829769,-20.6942902457414,-20.6942902457414,False,0.0,17.9301050829769
2009-05-01,28.7802415362877,18.9412432280424,-43.7214844729423,-43.7214844729423,False,0.0,18.9412432280424
2009-06-01,30.2607597133803,22.6705257339047,-51.9312851558972,-51.9312851558972,False,0.0,22.6705257339047
