date,trend,remainder,seasonal13,seasonal35,is_projected,projection,observation
2009-01-01,2.61253462985408,-3.36396141833322,1.55316406294456,0.198262725534579,False,4.363961418333219,0.9999999999999996
2009-02-01,2.62730034003556,-2.20834039610727,-0.844035545724085,1.4250756017958,False,3.208340396107275,1.0000000000000053
2009-03-01,2.64206605021704,-0.169606513608947,-6.03670751327237,3.56424797666428,False,0.16960651360894996,2.9698465908722937e-15
2009-04-01,2.65683176039851,0.274365920682965,0.704302829939223,-3.6355005110207,False,0.0,0.274365920682965
2009-05-01,2.67159747057999,0.655212971222716,-0.412118692800102,-2.9146917490026,False,0.0,0.655212971222716
2009-06-01,2.68636318076147,1.3484686347797,-2.27986390430562,-0.754967911235555,False,0.0,1.3484686347797
2009-07-01,2.70112889094295,-1.41721618010527,-3.02520051757163,1.74128780673395,False,1.4172161801052698,-2.220446049250313e-16
2009-08-01,2.7182914304397,-1.57733907653844,3.94941224931913,-5.0903646032204,False,1.57733907653843,-9.992007221626409e-15
2009-09-01,2.73545396993646,-1.96197621060425,3.49823832156621,-4.27171608089842,False,1.96197621060425,0.0
2009-10-01,2.75261650943321,-2.82493640144318,4.25238681850151,-3.18006692649154,False,3.8249364014431797,0.9999999999999996
2009-11-01,2.76977904892997,-2.47627297194768,0.705696673221841,1.00079724979587,False,4.476272971947681,2.0000000000000013
2009-12-01,2.78694158842672,-8.74356544911626,-2.88913227857287,9.84575613926241,False,9.743565449116259,0.9999999999999982
2010-01-01,2.80410412792348,1.6223395067528,0.823857208913464,-0.250300843589734,False,3.37766049324721,5.00000000000001
2010-02-01,2.83003569746871,1.57845893745743,1.55316406294456,-1.9616586978707,False,2.4215410625425697,4.0
2010-03-01,2.85596726701395,0.967956377746762,-0.844035545724085,-1.97988809903662,False,0.032043622253245196,1.000000000000007
2010-04-01,2.88189883655918,-1.76887940578161,-6.03670751327237,4.92368808249479,False,1.7688794057816,-9.992007221626409e-15
2010-05-01,2.90783040610442,-0.818647125049389,0.704302829939223,-2.79348611099425,False,0.818647125049393,3.9968028886505635e-15
2010-06-01,2.93376197564965,-1.43154022821002,-0.412118692800102,-1.09010305463954,False,1.431540228210008,-1.199040866595169e-14
2010-07-01,2.95969354519489,-1.23202471838975,-2.27986390430562,0.552195077500484,False,1.232024718389754,3.9968028886505635e-15
2010-08-01,3.02162525450608,2.99096974256832,-3.02520051757163,9.01260552049724,False,9.009030257431691,12.00000000000001
2010-09-01,3.08355696381727,0.33247009533575,3.94941224931913,-2.36543930847215,False,4.66752990466425,5.0
2010-10-01,3.14548867312846,-1.54185213748797,3.49823832156621,-0.101874857206689,False,6.541852137487981,5.000000000000011
2010-11-01,3.20742038243965,2.60550257278683,4.25238681850151,4.93469022627202,False,12.39449742721318,15.00000000000001
2010-12-01,3.26935209175084,1.46448090328887,0.705696673221841,3.56047033173845,False,7.5355190967111305,9.0
2011-01-01,3.33128380106203,7.70750332712683,-2.88913227857287,2.85034515038402,False,3.2924966728731797,11.000000000000009
2011-02-01,3.4137774828489,-2.42781126056856,0.823857208913464,-0.809823431193795,False,3.427811260568569,1.0000000000000093
2011-03-01,3.49627116463576,0.534192965696346,1.55316406294456,-5.58362819327667,False,0.0,0.534192965696346
2011-04-01,3.57876484642263,-0.0909688977963579,-0.844035545724085,-2.64376040290219,False,0.09096889779635475,-3.1502578323738817e-15
2011-05-01,3.6612585282095,0.157536014893234,-6.03670751327237,2.21791297016963,False,0.0,0.157536014893234
2011-06-01,3.74375220999637,-0.90689100803541,0.704302829939223,-3.54116403190019,False,0.9068910080354029,-7.105427357601002e-15
2011-07-01,3.82624589178324,-0.0344434147407444,-0.412118692800102,-3.3796837842424,False,0.034443414740737754,-6.647460359943125e-15
2011-08-01,3.83538060967008,-0.812537427970528,-2.27986390430562,-0.742979277393928,False,0.8125374279705322,4.218847493575595e-15
2011-09-01,3.84451532755691,-2.54825861926826,-3.02520051757163,1.72894380928298,False,2.5482586192682604,4.440892098500626e-16
2011-10-01,3.85365004544375,0.322886654844455,3.94941224931913,-2.12594894960734,False,5.67711334515554,5.999999999999995
2011-11-01,3.86278476333058,2.97820934329318,3.49823832156621,1.66076757181003,False,9.02179065670682,12.0
2011-12-01,3.87191948121742,2.6774309747465,4.25238681850151,0.198262725534579,False,8.322569025253507,11.000000000000007
2012-01-01,3.88105419910425,1.9881735258781,0.705696673221841,1.4250756017958,False,6.011826474121891,7.999999999999991
2012-02-01,3.81018086813987,-0.485296566231281,-2.88913227857287,3.56424797666428,False,4.4852965662312805,3.9999999999999996
2012-03-01,3.73930753717549,-0.927664235068251,0.823857208913464,-3.6355005110207,False,0.9276642350682542,3.219646771412954e-15
2012-04-01,3.66843420621111,-1.30690652015306,1.55316406294456,-2.9146917490026,False,2.30690652015307,1.00000000000001
2012-05-01,3.59756087524673,-1.99855741828709,-0.844035545724085,-0.754967911235555,False,1.9985574182870898,-2.220446049250313e-16
2012-06-01,3.52668754428234,0.76873216225607,-6.03670751327237,1.74128780673395,False,0.0,0.76873216225607
2012-07-01,3.45581421331796,0.930247559963211,0.704302829939223,-5.0903646032204,False,0.0,0.930247559963211
2012-08-01,3.36811691291587,1.31571786078265,-0.412118692800102,-4.27171608089842,False,0.0,1.31571786078265
2012-09-01,3.28041961251378,2.17951121828337,-2.27986390430562,-3.18006692649154,False,0.0,2.17951121828337
2012-10-01,3.19272231211169,1.83168095566407,-3.02520051757163,1.00079724979587,False,1.16831904433593,3.0
